avg_conf_rate,avg_der,avg_fa_rate,avg_miss_rate,avg_pred_segments,avg_pred_speech_sec,counters,policy,policy_id,success_windows,windows
0.049849166666666694,0.16908916666666676,0.07043500000000003,0.048809166666666674,11.316666666666666,34.909520833333325,"{'same_speaker_overlap_capped': 82, 'expanded': 255, 'expand_blocked': 758, 'unchanged_no_activity': 104, 'same_speaker_overlap_pairs': 3, 'overlap_reverted_windows': 3}","{""base"": ""boundary_expand"", ""max_total_expand_sec"": 0.1, ""min_active_sec"": 0.05, ""mode"": ""max"", ""pad"": 0.1, ""prevent_same_speaker_overlap"": true, ""search_pad"": 0.1}",boundary_expand__modemax__pad0p1__search_pad0p1__max_total_expand_sec0p1__min_active_sec0p05__prevent_same_speaker_overlapTrue,120,120
0.04952166666666668,0.16926333333333338,0.071045,0.048696666666666645,11.316666666666666,34.94541666666669,"{'same_speaker_overlap_capped': 263, 'expanded': 157, 'expand_blocked': 938, 'unchanged_no_activity': 43, 'same_speaker_overlap_pairs': 16, 'overlap_reverted_windows': 13}","{""base"": ""boundary_expand"", ""max_total_expand_sec"": 0.25, ""min_active_sec"": 0.05, ""mode"": ""max"", ""pad"": 0.0, ""prevent_same_speaker_overlap"": true, ""search_pad"": 0.5}",boundary_expand__modemax__search_pad0p5__max_total_expand_sec0p25__min_active_sec0p05__prevent_same_speaker_overlapTrue,120,120
0.049586666666666675,0.1694166666666667,0.07145416666666667,0.04837333333333331,11.316666666666666,34.97014583333334,"{'same_speaker_overlap_capped': 250, 'expanded': 206, 'expand_blocked': 862, 'unchanged_no_activity': 109, 'same_speaker_overlap_pairs': 11, 'overlap_reverted_windows': 9}","{""base"": ""boundary_expand"", ""max_total_expand_sec"": 0.25, ""min_active_sec"": 0.05, ""mode"": ""mean"", ""pad"": 0.1, ""prevent_same_speaker_overlap"": true, ""search_pad"": 0.5}",boundary_expand__modemean__pad0p1__search_pad0p5__max_total_expand_sec0p25__min_active_sec0p05__prevent_same_speaker_overlapTrue,120,120
0.049819166666666685,0.16942750000000012,0.07140166666666667,0.04820333333333333,11.316666666666666,34.98414583333333,"{'same_speaker_overlap_capped': 297, 'expanded': 211, 'expand_blocked': 974, 'unchanged_no_activity': 43, 'same_speaker_overlap_pairs': 14, 'overlap_reverted_windows': 12}","{""base"": ""boundary_expand"", ""max_total_expand_sec"": 0.25, ""min_active_sec"": 0.05, ""mode"": ""max"", ""pad"": 0.1, ""prevent_same_speaker_overlap"": true, ""search_pad"": 0.5}",boundary_expand__modemax__pad0p1__search_pad0p5__max_total_expand_sec0p25__min_active_sec0p05__prevent_same_speaker_overlapTrue,120,120
0.049640833333333356,0.1694766666666667,0.07079166666666666,0.049047499999999994,11.316666666666666,34.90077083333333,"{'same_speaker_overlap_capped': 42, 'expanded': 245, 'expand_blocked': 558, 'unchanged_no_activity': 104, 'same_speaker_overlap_pairs': 4, 'overlap_reverted_windows': 4}","{""base"": ""boundary_expand"", ""max_total_expand_sec"": 0.1, ""min_active_sec"": 0.05, ""mode"": ""max"", ""pad"": 0.0, ""prevent_same_speaker_overlap"": true, ""search_pad"": 0.1}",boundary_expand__modemax__search_pad0p1__max_total_expand_sec0p1__min_active_sec0p05__prevent_same_speaker_overlapTrue,120,120
0.04978833333333335,0.16949999999999996,0.07055000000000002,0.04916583333333334,11.316666666666666,34.894666666666666,"{'same_speaker_overlap_capped': 38, 'expanded': 226, 'expand_blocked': 457, 'unchanged_no_activity': 183, 'same_speaker_overlap_pairs': 6, 'overlap_reverted_windows': 6}","{""base"": ""boundary_expand"", ""max_total_expand_sec"": 0.1, ""min_active_sec"": 0.05, ""mode"": ""mean"", ""pad"": 0.0, ""prevent_same_speaker_overlap"": true, ""search_pad"": 0.1}",boundary_expand__modemean__search_pad0p1__max_total_expand_sec0p1__min_active_sec0p05__prevent_same_speaker_overlapTrue,120,120
0.049762500000000015,0.16955916666666668,0.07112083333333329,0.04867666666666667,11.316666666666666,34.948875,"{'same_speaker_overlap_capped': 218, 'expanded': 163, 'expand_blocked': 820, 'unchanged_no_activity': 109, 'same_speaker_overlap_pairs': 14, 'overlap_reverted_windows': 11}","{""base"": ""boundary_expand"", ""max_total_expand_sec"": 0.25, ""min_active_sec"": 0.05, ""mode"": ""mean"", ""pad"": 0.0, ""prevent_same_speaker_overlap"": true, ""search_pad"": 0.5}",boundary_expand__modemean__search_pad0p5__max_total_expand_sec0p25__min_active_sec0p05__prevent_same_speaker_overlapTrue,120,120
0.049281666666666696,0.16959666666666665,0.06686666666666667,0.05345083333333335,11.316666666666666,34.72439583333333,"{'trimmed': 297, 'unchanged_no_activity': 203, 'same_speaker_overlap_pairs': 0, 'trim_blocked': 176}","{""base"": ""boundary_trim"", ""max_total_trim_sec"": 0.25, ""min_active_sec"": 0.1, ""mode"": ""max"", ""pad"": 0.2}",boundary_trim__modemax__pad0p2__max_total_trim_sec0p25__min_active_sec0p1,120,120
0.04919416666666669,0.16968833333333327,0.06669833333333333,0.05379916666666667,11.316666666666666,34.70570833333333,"{'trimmed': 318, 'unchanged_no_activity': 148, 'same_speaker_overlap_pairs': 0, 'trim_blocked': 187}","{""base"": ""boundary_trim"", ""max_total_trim_sec"": 0.25, ""min_active_sec"": 0.05, ""mode"": ""max"", ""pad"": 0.2}",boundary_trim__modemax__pad0p2__max_total_trim_sec0p25__min_active_sec0p05,120,120
0.04915833333333335,0.16979083333333328,0.06664583333333335,0.053991666666666674,11.316666666666666,34.698479166666665,"{'trimmed': 327, 'unchanged_no_activity': 124, 'same_speaker_overlap_pairs': 0, 'trim_blocked': 197}","{""base"": ""boundary_trim"", ""max_total_trim_sec"": 0.25, ""min_active_sec"": 0.03, ""mode"": ""max"", ""pad"": 0.2}",boundary_trim__modemax__pad0p2__max_total_trim_sec0p25__min_active_sec0p03,120,120
0.049445000000000024,0.17016916666666665,0.06709083333333331,0.053631666666666654,11.316666666666666,34.741083333333336,"{'trimmed': 262, 'trim_blocked': 277, 'unchanged_no_activity': 294, 'same_speaker_overlap_pairs': 0}","{""base"": ""boundary_trim"", ""max_total_trim_sec"": 0.25, ""min_active_sec"": 0.1, ""mode"": ""mean"", ""pad"": 0.2}",boundary_trim__modemean__pad0p2__max_total_trim_sec0p25__min_active_sec0p1,120,120
0.04978916666666669,0.1702083333333334,0.07285000000000003,0.047570833333333326,11.316666666666666,35.0479375,"{'same_speaker_overlap_capped': 134, 'expanded': 336, 'expand_blocked': 757, 'unchanged_no_activity': 76, 'same_speaker_overlap_pairs': 14, 'overlap_reverted_windows': 12}","{""base"": ""boundary_expand"", ""max_total_expand_sec"": 0.25, ""min_active_sec"": 0.05, ""mode"": ""max"", ""pad"": 0.1, ""prevent_same_speaker_overlap"": true, ""search_pad"": 0.25}",boundary_expand__modemax__pad0p1__search_pad0p25__max_total_expand_sec0p25__min_active_sec0p05__prevent_same_speaker_overlapTrue,120,120
0.049765000000000024,0.17023749999999993,0.07254916666666669,0.04792749999999995,11.316666666666666,35.013604166666646,"{'same_speaker_overlap_capped': 111, 'expanded': 316, 'expand_blocked': 645, 'unchanged_no_activity': 154, 'same_speaker_overlap_pairs': 14, 'overlap_reverted_windows': 12}","{""base"": ""boundary_expand"", ""max_total_expand_sec"": 0.25, ""min_active_sec"": 0.05, ""mode"": ""mean"", ""pad"": 0.1, ""prevent_same_speaker_overlap"": true, ""search_pad"": 0.25}",boundary_expand__modemean__pad0p1__search_pad0p25__max_total_expand_sec0p25__min_active_sec0p05__prevent_same_speaker_overlapTrue,120,120
0.049319166666666685,0.17030666666666666,0.06686499999999998,0.05412166666666666,11.316666666666666,34.714770833333326,"{'trimmed': 294, 'trim_blocked': 315, 'unchanged_no_activity': 184, 'same_speaker_overlap_pairs': 0}","{""base"": ""boundary_trim"", ""max_total_trim_sec"": 0.25, ""min_active_sec"": 0.03, ""mode"": ""mean"", ""pad"": 0.2}",boundary_trim__modemean__pad0p2__max_total_trim_sec0p25__min_active_sec0p03,120,120
0.049388333333333354,0.17034249999999998,0.06691999999999997,0.054033333333333336,11.316666666666666,34.71960416666666,"{'trimmed': 284, 'trim_blocked': 297, 'unchanged_no_activity': 221, 'same_speaker_overlap_pairs': 0}","{""base"": ""boundary_trim"", ""max_total_trim_sec"": 0.25, ""min_active_sec"": 0.05, ""mode"": ""mean"", ""pad"": 0.2}",boundary_trim__modemean__pad0p2__max_total_trim_sec0p25__min_active_sec0p05,120,120
0.04962583333333335,0.1719408333333333,0.07438916666666666,0.04792999999999998,11.316666666666666,35.08077083333334,"{'same_speaker_overlap_capped': 106, 'expanded': 333, 'expand_blocked': 613, 'unchanged_no_activity': 76, 'same_speaker_overlap_pairs': 21, 'overlap_reverted_windows': 13}","{""base"": ""boundary_expand"", ""max_total_expand_sec"": 0.25, ""min_active_sec"": 0.05, ""mode"": ""max"", ""pad"": 0.0, ""prevent_same_speaker_overlap"": true, ""search_pad"": 0.25}",boundary_expand__modemax__search_pad0p25__max_total_expand_sec0p25__min_active_sec0p05__prevent_same_speaker_overlapTrue,120,120
0.04895750000000002,0.17241750000000006,0.0650875,0.058374166666666685,11.316666666666666,34.43404166666666,"{'trimmed': 395, 'unchanged_no_activity': 203, 'same_speaker_overlap_pairs': 0, 'trim_blocked': 78}","{""base"": ""boundary_trim"", ""max_total_trim_sec"": 0.5, ""min_active_sec"": 0.1, ""mode"": ""max"", ""pad"": 0.2}",boundary_trim__modemax__pad0p2__max_total_trim_sec0p5__min_active_sec0p1,120,120
0.04988333333333335,0.17259249999999993,0.07496333333333331,0.047745,11.316666666666666,35.09337499999999,"{'same_speaker_overlap_capped': 86, 'expanded': 350, 'expand_blocked': 474, 'unchanged_no_activity': 154, 'same_speaker_overlap_pairs': 20, 'overlap_reverted_windows': 15}","{""base"": ""boundary_expand"", ""max_total_expand_sec"": 0.25, ""min_active_sec"": 0.05, ""mode"": ""mean"", ""pad"": 0.0, ""prevent_same_speaker_overlap"": true, ""search_pad"": 0.25}",boundary_expand__modemean__search_pad0p25__max_total_expand_sec0p25__min_active_sec0p05__prevent_same_speaker_overlapTrue,120,120
0.048756666666666705,0.17268500000000003,0.06458500000000002,0.05934666666666667,11.316666666666666,34.385729166666664,"{'trimmed': 432, 'unchanged_no_activity': 124, 'same_speaker_overlap_pairs': 0, 'trim_blocked': 92}","{""base"": ""boundary_trim"", ""max_total_trim_sec"": 0.5, ""min_active_sec"": 0.03, ""mode"": ""max"", ""pad"": 0.2}",boundary_trim__modemax__pad0p2__max_total_trim_sec0p5__min_active_sec0p03,120,120
0.04882000000000002,0.17271916666666667,0.06480333333333335,0.05909833333333334,11.316666666666666,34.399562499999995,"{'trimmed': 421, 'unchanged_no_activity': 148, 'same_speaker_overlap_pairs': 0, 'trim_blocked': 84}","{""base"": ""boundary_trim"", ""max_total_trim_sec"": 0.5, ""min_active_sec"": 0.05, ""mode"": ""max"", ""pad"": 0.2}",boundary_trim__modemax__pad0p2__max_total_trim_sec0p5__min_active_sec0p05,120,120
0.04928083333333335,0.17281916666666675,0.06700333333333332,0.056539999999999986,11.316666666666666,34.63906249999999,"{'trimmed': 349, 'trim_blocked': 373, 'unchanged_no_activity': 294, 'same_speaker_overlap_pairs': 0}","{""base"": ""boundary_trim"", ""max_total_trim_sec"": 0.25, ""min_active_sec"": 0.1, ""mode"": ""mean"", ""pad"": 0.1}",boundary_trim__modemean__pad0p1__max_total_trim_sec0p25__min_active_sec0p1,120,120
0.049220000000000014,0.1729808333333334,0.0667233333333333,0.05704083333333332,11.316666666666666,34.610562499999986,"{'trimmed': 377, 'trim_blocked': 401, 'unchanged_no_activity': 221, 'same_speaker_overlap_pairs': 0}","{""base"": ""boundary_trim"", ""max_total_trim_sec"": 0.25, ""min_active_sec"": 0.05, ""mode"": ""mean"", ""pad"": 0.1}",boundary_trim__modemean__pad0p1__max_total_trim_sec0p25__min_active_sec0p05,120,120
0.04922166666666669,0.17304916666666675,0.06662249999999999,0.05720583333333333,11.316666666666666,34.60033333333332,"{'trimmed': 388, 'trim_blocked': 421, 'unchanged_no_activity': 184, 'same_speaker_overlap_pairs': 0}","{""base"": ""boundary_trim"", ""max_total_trim_sec"": 0.25, ""min_active_sec"": 0.03, ""mode"": ""mean"", ""pad"": 0.1}",boundary_trim__modemean__pad0p1__max_total_trim_sec0p25__min_active_sec0p03,120,120
0.050074166666666704,0.17342416666666668,0.07659250000000005,0.046761666666666694,11.316666666666666,35.19070833333334,"{'same_speaker_overlap_capped': 38, 'expanded': 683, 'unchanged_no_activity': 183, 'same_speaker_overlap_pairs': 32, 'overlap_reverted_windows': 23}","{""base"": ""boundary_expand"", ""max_total_expand_sec"": 0.25, ""min_active_sec"": 0.05, ""mode"": ""mean"", ""pad"": 0.0, ""prevent_same_speaker_overlap"": true, ""search_pad"": 0.1}",boundary_expand__modemean__search_pad0p1__max_total_expand_sec0p25__min_active_sec0p05__prevent_same_speaker_overlapTrue,120,120
0.050074166666666704,0.17342416666666668,0.07659250000000005,0.046761666666666694,11.316666666666666,35.19070833333334,"{'same_speaker_overlap_capped': 38, 'expanded': 683, 'unchanged_no_activity': 183, 'same_speaker_overlap_pairs': 32, 'overlap_reverted_windows': 23}","{""base"": ""boundary_expand"", ""max_total_expand_sec"": 0.5, ""min_active_sec"": 0.05, ""mode"": ""mean"", ""pad"": 0.0, ""prevent_same_speaker_overlap"": true, ""search_pad"": 0.1}",boundary_expand__modemean__search_pad0p1__max_total_expand_sec0p5__min_active_sec0p05__prevent_same_speaker_overlapTrue,120,120
0.04918250000000002,0.17378499999999997,0.06577833333333334,0.05882916666666667,11.316666666666666,34.53660416666666,"{'trimmed': 470, 'unchanged_no_activity': 203, 'same_speaker_overlap_pairs': 0, 'trim_blocked': 267}","{""base"": ""boundary_trim"", ""max_total_trim_sec"": 0.25, ""min_active_sec"": 0.1, ""mode"": ""max"", ""pad"": 0.1}",boundary_trim__modemax__pad0p1__max_total_trim_sec0p25__min_active_sec0p1,120,120
0.04891416666666668,0.17384416666666663,0.06692999999999995,0.05800666666666666,11.316666666666666,34.552229166666656,"{'trimmed': 409, 'trim_blocked': 540, 'unchanged_no_activity': 294, 'same_speaker_overlap_pairs': 0}","{""base"": ""boundary_trim"", ""max_total_trim_sec"": 0.25, ""min_active_sec"": 0.1, ""mode"": ""mean"", ""pad"": 0.0}",boundary_trim__modemean__max_total_trim_sec0p25__min_active_sec0p1,120,120
0.04905083333333335,0.17396833333333328,0.06561250000000002,0.059309999999999995,11.316666666666666,34.51060416666667,"{'trimmed': 497, 'unchanged_no_activity': 124, 'same_speaker_overlap_pairs': 0, 'trim_blocked': 302}","{""base"": ""boundary_trim"", ""max_total_trim_sec"": 0.25, ""min_active_sec"": 0.03, ""mode"": ""max"", ""pad"": 0.1}",boundary_trim__modemax__pad0p1__max_total_trim_sec0p25__min_active_sec0p03,120,120
0.049061666666666684,0.17397166666666664,0.06564083333333334,0.059274166666666656,11.316666666666666,34.5139375,"{'trimmed': 492, 'unchanged_no_activity': 148, 'same_speaker_overlap_pairs': 0, 'trim_blocked': 286}","{""base"": ""boundary_trim"", ""max_total_trim_sec"": 0.25, ""min_active_sec"": 0.05, ""mode"": ""max"", ""pad"": 0.1}",boundary_trim__modemax__pad0p1__max_total_trim_sec0p25__min_active_sec0p05,120,120
0.048781666666666675,0.17398083333333328,0.0666883333333333,0.05851583333333332,11.316666666666666,34.522625,"{'trimmed': 433, 'trim_blocked': 582, 'unchanged_no_activity': 221, 'same_speaker_overlap_pairs': 0}","{""base"": ""boundary_trim"", ""max_total_trim_sec"": 0.25, ""min_active_sec"": 0.05, ""mode"": ""mean"", ""pad"": 0.0}",boundary_trim__modemean__max_total_trim_sec0p25__min_active_sec0p05,120,120
0.04878916666666667,0.17402499999999993,0.06667999999999998,0.05856083333333332,11.316666666666666,34.52104166666666,"{'trimmed': 435, 'trim_blocked': 617, 'unchanged_no_activity': 184, 'same_speaker_overlap_pairs': 0}","{""base"": ""boundary_trim"", ""max_total_trim_sec"": 0.25, ""min_active_sec"": 0.03, ""mode"": ""mean"", ""pad"": 0.0}",boundary_trim__modemean__max_total_trim_sec0p25__min_active_sec0p03,120,120
0.04932916666666669,0.17409500000000017,0.07750916666666668,0.047259166666666665,11.316666666666666,35.22545833333332,"{'same_speaker_overlap_capped': 297, 'expanded': 380, 'expand_blocked': 805, 'unchanged_no_activity': 43, 'same_speaker_overlap_pairs': 47, 'overlap_reverted_windows': 33}","{""base"": ""boundary_expand"", ""max_total_expand_sec"": 0.5, ""min_active_sec"": 0.05, ""mode"": ""max"", ""pad"": 0.1, ""prevent_same_speaker_overlap"": true, ""search_pad"": 0.5}",boundary_expand__modemax__pad0p1__search_pad0p5__max_total_expand_sec0p5__min_active_sec0p05__prevent_same_speaker_overlapTrue,120,120
0.04929333333333335,0.17457833333333336,0.06518249999999999,0.06010666666666667,11.316666666666666,34.42075,"{'trimmed': 368, 'trim_blocked': 171, 'unchanged_no_activity': 294, 'same_speaker_overlap_pairs': 0}","{""base"": ""boundary_trim"", ""max_total_trim_sec"": 0.5, ""min_active_sec"": 0.1, ""mode"": ""mean"", ""pad"": 0.2}",boundary_trim__modemean__pad0p2__max_total_trim_sec0p5__min_active_sec0p1,120,120
0.05008416666666669,0.1747275,0.07877499999999997,0.04587916666666668,11.316666666666666,35.29839583333334,"{'same_speaker_overlap_capped': 42, 'expanded': 803, 'unchanged_no_activity': 104, 'same_speaker_overlap_pairs': 38, 'overlap_reverted_windows': 24}","{""base"": ""boundary_expand"", ""max_total_expand_sec"": 0.25, ""min_active_sec"": 0.05, ""mode"": ""max"", ""pad"": 0.0, ""prevent_same_speaker_overlap"": true, ""search_pad"": 0.1}",boundary_expand__modemax__search_pad0p1__max_total_expand_sec0p25__min_active_sec0p05__prevent_same_speaker_overlapTrue,120,120
0.05008416666666669,0.1747275,0.07877499999999997,0.04587916666666668,11.316666666666666,35.29839583333334,"{'same_speaker_overlap_capped': 42, 'expanded': 803, 'unchanged_no_activity': 104, 'same_speaker_overlap_pairs': 38, 'overlap_reverted_windows': 24}","{""base"": ""boundary_expand"", ""max_total_expand_sec"": 0.5, ""min_active_sec"": 0.05, ""mode"": ""max"", ""pad"": 0.0, ""prevent_same_speaker_overlap"": true, ""search_pad"": 0.1}",boundary_expand__modemax__search_pad0p1__max_total_expand_sec0p5__min_active_sec0p05__prevent_same_speaker_overlapTrue,120,120
0.048887500000000014,0.17478249999999987,0.06569499999999993,0.06020333333333332,11.316666666666666,34.4375,"{'trimmed': 513, 'trim_blocked': 487, 'unchanged_no_activity': 203, 'same_speaker_overlap_pairs': 0}","{""base"": ""boundary_trim"", ""max_total_trim_sec"": 0.25, ""min_active_sec"": 0.1, ""mode"": ""max"", ""pad"": 0.0}",boundary_trim__modemax__max_total_trim_sec0p25__min_active_sec0p1,120,120
0.04914250000000002,0.1748866666666667,0.06473,0.061018333333333334,11.316666666666666,34.37425,"{'trimmed': 399, 'trim_blocked': 182, 'unchanged_no_activity': 221, 'same_speaker_overlap_pairs': 0}","{""base"": ""boundary_trim"", ""max_total_trim_sec"": 0.5, ""min_active_sec"": 0.05, ""mode"": ""mean"", ""pad"": 0.2}",boundary_trim__modemean__pad0p2__max_total_trim_sec0p5__min_active_sec0p05,120,120
0.04874500000000001,0.17491249999999986,0.06559583333333327,0.06057583333333332,11.316666666666666,34.41922916666666,"{'trimmed': 529, 'trim_blocked': 519, 'unchanged_no_activity': 148, 'same_speaker_overlap_pairs': 0}","{""base"": ""boundary_trim"", ""max_total_trim_sec"": 0.25, ""min_active_sec"": 0.05, ""mode"": ""max"", ""pad"": 0.0}",boundary_trim__modemax__max_total_trim_sec0p25__min_active_sec0p05,120,120
0.04874500000000001,0.1749391666666665,0.0655766666666666,0.060621666666666664,11.316666666666666,34.41606249999999,"{'trimmed': 532, 'trim_blocked': 540, 'unchanged_no_activity': 124, 'same_speaker_overlap_pairs': 0}","{""base"": ""boundary_trim"", ""max_total_trim_sec"": 0.25, ""min_active_sec"": 0.03, ""mode"": ""max"", ""pad"": 0.0}",boundary_trim__modemax__max_total_trim_sec0p25__min_active_sec0p03,120,120
0.04964000000000002,0.17496250000000002,0.07818750000000002,0.04713666666666665,11.316666666666666,35.25564583333334,"{'same_speaker_overlap_capped': 250, 'expanded': 392, 'expand_blocked': 676, 'unchanged_no_activity': 109, 'same_speaker_overlap_pairs': 44, 'overlap_reverted_windows': 29}","{""base"": ""boundary_expand"", ""max_total_expand_sec"": 0.5, ""min_active_sec"": 0.05, ""mode"": ""mean"", ""pad"": 0.1, ""prevent_same_speaker_overlap"": true, ""search_pad"": 0.5}",boundary_expand__modemean__pad0p1__search_pad0p5__max_total_expand_sec0p5__min_active_sec0p05__prevent_same_speaker_overlapTrue,120,120
0.04901500000000002,0.17503083333333336,0.06459166666666666,0.061427499999999996,11.316666666666666,34.35697916666667,"{'trimmed': 413, 'trim_blocked': 196, 'unchanged_no_activity': 184, 'same_speaker_overlap_pairs': 0}","{""base"": ""boundary_trim"", ""max_total_trim_sec"": 0.5, ""min_active_sec"": 0.03, ""mode"": ""mean"", ""pad"": 0.2}",boundary_trim__modemean__pad0p2__max_total_trim_sec0p5__min_active_sec0p03,120,120
0.048070833333333354,0.1757366666666667,0.06309083333333333,0.06458083333333335,11.316666666666666,34.13802083333335,"{'trimmed': 445, 'unchanged_no_activity': 203, 'same_speaker_overlap_pairs': 0, 'trim_blocked': 28}","{""base"": ""boundary_trim"", ""max_total_trim_sec"": 1.0, ""min_active_sec"": 0.1, ""mode"": ""max"", ""pad"": 0.2}",boundary_trim__modemax__pad0p2__max_total_trim_sec1p0__min_active_sec0p1,120,120
