recording_id,window_size,segment_idx,model_name,success,der,miss_rate,fa_rate,conf_rate,cer,latency,spk_count_pred,spk_count_gt,spk_match,error
R8009_M8019,30,9,diarizen-large-v2,True,0.0952,0.0364,0.0588,0.0,,22.03620982170105,2,2,True,
R8009_M8019,30,10,diarizen-large-v2,True,0.0573,0.0256,0.0317,0.0,,22.017518043518066,2,2,True,
R8009_M8019,30,11,diarizen-large-v2,True,0.0659,0.0629,0.0017,0.0014,,19.954757928848267,2,2,True,
R8009_M8019,30,12,diarizen-large-v2,True,0.0333,0.0314,0.002,0.0,,20.594109058380127,1,1,True,
R8009_M8019,30,13,diarizen-large-v2,True,0.0222,0.0137,0.0085,0.0,,21.034033060073853,2,2,True,
R8009_M8019,30,14,diarizen-large-v2,True,0.088,0.0494,0.0295,0.0092,,20.35625410079956,2,2,True,
R8008_M8013,30,0,diarizen-large-v2,True,0.0368,0.0047,0.0289,0.0032,,21.976295232772827,3,3,True,
R8008_M8013,30,1,diarizen-large-v2,True,0.0773,0.005,0.0723,0.0,,19.99935221672058,3,3,True,
R8008_M8013,30,2,diarizen-large-v2,True,0.2264,0.0248,0.0309,0.1706,,23.955423831939697,2,3,False,
R8008_M8013,30,3,diarizen-large-v2,True,0.1117,0.0167,0.0669,0.0281,,20.789113998413086,2,3,False,
R8008_M8013,30,4,diarizen-large-v2,True,0.2039,0.0266,0.0311,0.1462,,21.69615411758423,2,3,False,
R8008_M8013,30,5,diarizen-large-v2,True,0.1516,0.0636,0.0229,0.065,,24.110146045684814,4,3,False,
R8008_M8013,30,6,diarizen-large-v2,True,0.2471,0.0263,0.0639,0.157,,22.31615114212036,3,3,True,
R8008_M8013,30,7,diarizen-large-v2,True,0.159,0.0455,0.1063,0.0072,,20.71005082130432,3,3,True,
R8008_M8013,30,8,diarizen-large-v2,True,0.3288,0.0415,0.1317,0.1556,,22.01899003982544,3,3,True,
R8008_M8013,30,9,diarizen-large-v2,True,0.1044,0.0167,0.0751,0.0126,,22.571627855300903,3,3,True,
R8008_M8013,30,10,diarizen-large-v2,True,0.2261,0.1092,0.0953,0.0216,,18.351056814193726,3,3,True,
R8008_M8013,30,11,diarizen-large-v2,True,0.1771,0.0085,0.1132,0.0554,,22.688507795333862,3,3,True,
R8008_M8013,30,12,diarizen-large-v2,True,0.1399,0.0816,0.0308,0.0275,,24.064862966537476,4,3,False,
R8008_M8013,30,13,diarizen-large-v2,True,0.2109,0.0463,0.1264,0.0382,,23.05256199836731,3,3,True,
R8008_M8013,30,14,diarizen-large-v2,True,0.0993,0.0683,0.0187,0.0124,,22.578333854675293,3,3,True,
