window_id,patch_id,recording_id,window_size,segment_idx,patch_type,gate_category,action,variant,final_source,duration,support_ratio,gate_blockers,abnormal_flags,decision,reason
R8009_M8019:30:0,R8009_M8019:30:0:slow:slow_6,R8009_M8019,30,0,align_slow_segment,rule_reference_only,blocked_or_deferred,slow_guarded_fast_fallback_rare_audio_rule_recover,slow,2.1799999999999997,0.9966,slow_reference_segment,,accept,slow_segment_aligned_for_reference
R8009_M8019:30:0,R8009_M8019:30:0:slow:slow_7,R8009_M8019,30,0,align_slow_segment,rule_reference_only,blocked_or_deferred,slow_guarded_fast_fallback_rare_audio_rule_recover,slow,3.1799999999999997,0.9599,slow_reference_segment,,accept,slow_segment_aligned_for_reference
R8009_M8019:30:0,R8009_M8019:30:0:slow:slow_8,R8009_M8019,30,0,align_slow_segment,rule_reference_only,blocked_or_deferred,slow_guarded_fast_fallback_rare_audio_rule_recover,slow,1.6000000000000014,1.0,slow_reference_segment,,accept,slow_segment_aligned_for_reference
R8009_M8019:30:1,R8009_M8019:30:1:fast:fast_0,R8009_M8019,30,1,keep_fast_supported,rule_auto_writeback,accepted_by_gate_not_applied_by_conservative_variant,slow_guarded_fast_fallback_rare_audio_rule_recover,slow,4.24,0.9811,,,accept,fast_segment_cross_model_supported
R8009_M8019:30:1,R8009_M8019:30:1:fast:fast_1,R8009_M8019,30,1,keep_fast_supported,rule_auto_writeback,accepted_by_gate_not_applied_by_conservative_variant,slow_guarded_fast_fallback_rare_audio_rule_recover,slow,1.3600000000000003,0.818,,,accept,fast_segment_cross_model_supported
R8009_M8019:30:1,R8009_M8019:30:1:fast:fast_10,R8009_M8019,30,1,keep_fast_supported,rule_auto_writeback,accepted_by_gate_not_applied_by_conservative_variant,slow_guarded_fast_fallback_rare_audio_rule_recover,slow,2.240000000000002,0.9163,,,accept,fast_segment_cross_model_supported
R8009_M8019:30:1,R8009_M8019:30:1:fast:fast_11,R8009_M8019,30,1,keep_fast_supported,rule_auto_writeback,accepted_by_gate_not_applied_by_conservative_variant,slow_guarded_fast_fallback_rare_audio_rule_recover,slow,0.9600000000000009,0.8672,,,accept,fast_segment_cross_model_supported
R8009_M8019:30:1,R8009_M8019:30:1:fast:fast_12,R8009_M8019,30,1,boundary_fix_or_relabel,rule_auto_writeback,accepted_by_gate_not_applied_by_conservative_variant,slow_guarded_fast_fallback_rare_audio_rule_recover,slow,1.6799999999999997,1.0,,,accept,slow_supports_fast_with_boundary_or_label_update
R8009_M8019:30:1,R8009_M8019:30:1:fast:fast_2,R8009_M8019,30,1,boundary_fix_or_relabel,rule_accept_needs_review,blocked_or_deferred,slow_guarded_fast_fallback_rare_audio_rule_recover,slow,3.5199999999999996,0.6172,low_cross_model_support,,accept,slow_supports_fast_with_boundary_or_label_update
R8009_M8019:30:1,R8009_M8019:30:1:fast:fast_3,R8009_M8019,30,1,boundary_fix_or_relabel,rule_label_only_writeback,accepted_by_gate_not_applied_by_conservative_variant,slow_guarded_fast_fallback_rare_audio_rule_recover,slow,0.08000000000000007,1.0,do_not_update_memory_on_short_segment,,accept,slow_supports_fast_with_boundary_or_label_update
R8009_M8019:30:1,R8009_M8019:30:1:fast:fast_4,R8009_M8019,30,1,keep_fast_supported,rule_accept_needs_review,blocked_or_deferred,slow_guarded_fast_fallback_rare_audio_rule_recover,slow,1.0400000000000027,0.762,low_cross_model_support,,accept,fast_segment_cross_model_supported
R8009_M8019:30:1,R8009_M8019:30:1:fast:fast_5,R8009_M8019,30,1,keep_fast_supported,rule_accept_needs_review,blocked_or_deferred,slow_guarded_fast_fallback_rare_audio_rule_recover,slow,0.3099999999999987,0.621,short_duration;low_cross_model_support,,accept,fast_segment_cross_model_supported
R8009_M8019:30:1,R8009_M8019:30:1:fast:fast_6,R8009_M8019,30,1,boundary_fix_or_relabel,rule_auto_writeback,accepted_by_gate_not_applied_by_conservative_variant,slow_guarded_fast_fallback_rare_audio_rule_recover,slow,0.7999999999999989,1.0,,,accept,slow_supports_fast_with_boundary_or_label_update
R8009_M8019:30:1,R8009_M8019:30:1:fast:fast_7,R8009_M8019,30,1,keep_fast_supported,rule_auto_writeback,accepted_by_gate_not_applied_by_conservative_variant,slow_guarded_fast_fallback_rare_audio_rule_recover,slow,4.879999999999999,0.978,,,accept,fast_segment_cross_model_supported
R8009_M8019:30:1,R8009_M8019:30:1:fast:fast_8,R8009_M8019,30,1,keep_fast_supported,rule_auto_writeback,accepted_by_gate_not_applied_by_conservative_variant,slow_guarded_fast_fallback_rare_audio_rule_recover,slow,1.120000000000001,0.8147,,,accept,fast_segment_cross_model_supported
R8009_M8019:30:1,R8009_M8019:30:1:fast:fast_9,R8009_M8019,30,1,keep_fast_supported,rule_auto_writeback,accepted_by_gate_not_applied_by_conservative_variant,slow_guarded_fast_fallback_rare_audio_rule_recover,slow,2.879999999999999,0.9557,,,accept,fast_segment_cross_model_supported
R8009_M8019:30:1,R8009_M8019:30:1:slow:slow_0,R8009_M8019,30,1,align_slow_segment,rule_reference_only,blocked_or_deferred,slow_guarded_fast_fallback_rare_audio_rule_recover,slow,4.16,1.0,slow_reference_segment,,accept,slow_segment_aligned_for_reference
R8009_M8019:30:1,R8009_M8019:30:1:slow:slow_1,R8009_M8019,30,1,align_slow_segment,rule_reference_only,blocked_or_deferred,slow_guarded_fast_fallback_rare_audio_rule_recover,slow,1.3000000000000007,0.8558,slow_reference_segment,,accept,slow_segment_aligned_for_reference
R8009_M8019:30:1,R8009_M8019:30:1:slow:slow_10,R8009_M8019,30,1,align_slow_segment,rule_reference_only,blocked_or_deferred,slow_guarded_fast_fallback_rare_audio_rule_recover,slow,2.280000000000001,0.7368,slow_reference_segment,,accept,slow_segment_aligned_for_reference
R8009_M8019:30:1,R8009_M8019:30:1:slow:slow_11,R8009_M8019,30,1,align_slow_segment,rule_reference_only,blocked_or_deferred,slow_guarded_fast_fallback_rare_audio_rule_recover,slow,1.0199999999999996,0.777,slow_reference_segment,,accept,slow_segment_aligned_for_reference
R8009_M8019:30:1,R8009_M8019:30:1:slow:slow_12,R8009_M8019,30,1,align_slow_segment,rule_reference_only,blocked_or_deferred,slow_guarded_fast_fallback_rare_audio_rule_recover,slow,0.41999999999999815,0.4583,slow_reference_segment,,accept,slow_segment_aligned_for_reference
R8009_M8019:30:1,R8009_M8019:30:1:slow:slow_2,R8009_M8019,30,1,align_slow_segment,rule_reference_only,blocked_or_deferred,slow_guarded_fast_fallback_rare_audio_rule_recover,slow,2.3199999999999994,0.9364,slow_reference_segment,,accept,slow_segment_aligned_for_reference
R8009_M8019:30:1,R8009_M8019:30:1:slow:slow_3,R8009_M8019,30,1,align_slow_segment,rule_reference_only,blocked_or_deferred,slow_guarded_fast_fallback_rare_audio_rule_recover,slow,1.3000000000000007,1.0,slow_reference_segment,,accept,slow_segment_aligned_for_reference
R8009_M8019:30:1,R8009_M8019:30:1:slow:slow_4,R8009_M8019,30,1,align_slow_segment,rule_reference_only,blocked_or_deferred,slow_guarded_fast_fallback_rare_audio_rule_recover,slow,1.0400000000000027,1.0,slow_reference_segment,,accept,slow_segment_aligned_for_reference
R8009_M8019:30:1,R8009_M8019:30:1:slow:slow_5,R8009_M8019,30,1,align_slow_segment,rule_reference_only,blocked_or_deferred,slow_guarded_fast_fallback_rare_audio_rule_recover,slow,5.060000000000002,0.9432,slow_reference_segment,,accept,slow_segment_aligned_for_reference
R8009_M8019:30:1,R8009_M8019:30:1:slow:slow_6,R8009_M8019,30,1,align_slow_segment,rule_reference_only,blocked_or_deferred,slow_guarded_fast_fallback_rare_audio_rule_recover,slow,1.0800000000000018,0.8449,slow_reference_segment,,accept,slow_segment_aligned_for_reference
R8009_M8019:30:1,R8009_M8019:30:1:slow:slow_7,R8009_M8019,30,1,align_slow_segment,rule_reference_only,blocked_or_deferred,slow_guarded_fast_fallback_rare_audio_rule_recover,slow,2.8000000000000007,0.983,slow_reference_segment,,accept,slow_segment_aligned_for_reference
R8009_M8019:30:1,R8009_M8019:30:1:slow:slow_8,R8009_M8019,30,1,align_slow_segment,rule_reference_only,blocked_or_deferred,slow_guarded_fast_fallback_rare_audio_rule_recover,slow,2.1799999999999997,0.9415,slow_reference_segment,,accept,slow_segment_aligned_for_reference
R8009_M8019:30:1,R8009_M8019:30:1:slow:slow_9,R8009_M8019,30,1,align_slow_segment,rule_reference_only,blocked_or_deferred,slow_guarded_fast_fallback_rare_audio_rule_recover,slow,0.8399999999999999,0.9911,slow_reference_segment,,accept,slow_segment_aligned_for_reference
R8009_M8019:30:2,R8009_M8019:30:2:fast:fast_0,R8009_M8019,30,2,boundary_fix_or_relabel,rule_label_only_writeback,accepted_by_gate_not_applied_by_conservative_variant,slow_guarded_fast_fallback_rare_audio_rule_recover,slow,0.08,0.8438,do_not_update_memory_on_short_segment,,accept,slow_supports_fast_with_boundary_or_label_update
R8009_M8019:30:2,R8009_M8019:30:2:fast:fast_1,R8009_M8019,30,2,boundary_fix_or_relabel,rule_auto_writeback,accepted_by_gate_not_applied_by_conservative_variant,slow_guarded_fast_fallback_rare_audio_rule_recover,slow,5.76,1.0,,,accept,slow_supports_fast_with_boundary_or_label_update
R8009_M8019:30:2,R8009_M8019:30:2:fast:fast_10,R8009_M8019,30,2,keep_fast_supported,rule_auto_writeback,accepted_by_gate_not_applied_by_conservative_variant,slow_guarded_fast_fallback_rare_audio_rule_recover,slow,1.1099999999999994,1.0,,,accept,fast_segment_cross_model_supported
R8009_M8019:30:2,R8009_M8019:30:2:fast:fast_2,R8009_M8019,30,2,boundary_fix_or_relabel,rule_auto_writeback,accepted_by_gate_not_applied_by_conservative_variant,slow_guarded_fast_fallback_rare_audio_rule_recover,slow,0.8799999999999999,1.0,,,accept,slow_supports_fast_with_boundary_or_label_update
R8009_M8019:30:2,R8009_M8019:30:2:fast:fast_3,R8009_M8019,30,2,boundary_fix_or_relabel,rule_auto_writeback,accepted_by_gate_not_applied_by_conservative_variant,slow_guarded_fast_fallback_rare_audio_rule_recover,slow,7.5200000000000005,0.9591,,,accept,slow_supports_fast_with_boundary_or_label_update
R8009_M8019:30:2,R8009_M8019:30:2:fast:fast_4,R8009_M8019,30,2,boundary_fix_or_relabel,rule_auto_writeback,accepted_by_gate_not_applied_by_conservative_variant,slow_guarded_fast_fallback_rare_audio_rule_recover,slow,2.4000000000000004,1.0,,,accept,slow_supports_fast_with_boundary_or_label_update
R8009_M8019:30:2,R8009_M8019:30:2:fast:fast_5,R8009_M8019,30,2,boundary_fix_or_relabel,rule_auto_writeback,accepted_by_gate_not_applied_by_conservative_variant,slow_guarded_fast_fallback_rare_audio_rule_recover,slow,1.3600000000000012,1.0,,,accept,slow_supports_fast_with_boundary_or_label_update
R8009_M8019:30:2,R8009_M8019:30:2:fast:fast_6,R8009_M8019,30,2,boundary_fix_or_relabel,rule_label_only_writeback,accepted_by_gate_not_applied_by_conservative_variant,slow_guarded_fast_fallback_rare_audio_rule_recover,slow,0.08000000000000007,1.0,do_not_update_memory_on_short_segment,,accept,slow_supports_fast_with_boundary_or_label_update
R8009_M8019:30:2,R8009_M8019:30:2:fast:fast_7,R8009_M8019,30,2,boundary_fix_or_relabel,rule_accept_needs_review,blocked_or_deferred,slow_guarded_fast_fallback_rare_audio_rule_recover,slow,4.239999999999998,0.4935,low_cross_model_support,,accept,slow_supports_fast_with_boundary_or_label_update
R8009_M8019:30:2,R8009_M8019:30:2:fast:fast_8,R8009_M8019,30,2,boundary_fix_or_relabel,rule_auto_writeback,accepted_by_gate_not_applied_by_conservative_variant,slow_guarded_fast_fallback_rare_audio_rule_recover,slow,2.16,0.8669,,,accept,slow_supports_fast_with_boundary_or_label_update
R8009_M8019:30:2,R8009_M8019:30:2:fast:fast_9,R8009_M8019,30,2,boundary_fix_or_relabel,rule_accept_needs_review,blocked_or_deferred,slow_guarded_fast_fallback_rare_audio_rule_recover,slow,6.560000000000002,0.7854,low_cross_model_support,,accept,slow_supports_fast_with_boundary_or_label_update
R8009_M8019:30:2,R8009_M8019:30:2:slow:slow_0,R8009_M8019,30,2,align_slow_segment,rule_reference_only,blocked_or_deferred,slow_guarded_fast_fallback_rare_audio_rule_recover,slow,14.48,0.4981,slow_reference_segment,,accept,slow_segment_aligned_for_reference
R8009_M8019:30:2,R8009_M8019:30:2:slow:slow_1,R8009_M8019,30,2,align_slow_segment,rule_reference_only,blocked_or_deferred,slow_guarded_fast_fallback_rare_audio_rule_recover,slow,4.280000000000001,0.5607,slow_reference_segment,,accept,slow_segment_aligned_for_reference
R8009_M8019:30:2,R8009_M8019:30:2:slow:slow_2,R8009_M8019,30,2,align_slow_segment,rule_reference_only,blocked_or_deferred,slow_guarded_fast_fallback_rare_audio_rule_recover,slow,2.6400000000000006,0.7926,slow_reference_segment,,accept,slow_segment_aligned_for_reference
R8009_M8019:30:2,R8009_M8019:30:2:slow:slow_3,R8009_M8019,30,2,align_slow_segment,rule_reference_only,blocked_or_deferred,slow_guarded_fast_fallback_rare_audio_rule_recover,slow,1.2600000000000016,1.0,slow_reference_segment,,accept,slow_segment_aligned_for_reference
R8009_M8019:30:2,R8009_M8019:30:2:slow:slow_4,R8009_M8019,30,2,align_slow_segment,rule_reference_only,blocked_or_deferred,slow_guarded_fast_fallback_rare_audio_rule_recover,slow,2.120000000000001,0.8833,slow_reference_segment,,accept,slow_segment_aligned_for_reference
R8009_M8019:30:2,R8009_M8019:30:2:slow:slow_5,R8009_M8019,30,2,align_slow_segment,rule_reference_only,blocked_or_deferred,slow_guarded_fast_fallback_rare_audio_rule_recover,slow,5.359999999999999,0.9613,slow_reference_segment,,accept,slow_segment_aligned_for_reference
R8009_M8019:30:2,R8009_M8019:30:2:slow:slow_6,R8009_M8019,30,2,align_slow_segment,rule_reference_only,blocked_or_deferred,slow_guarded_fast_fallback_rare_audio_rule_recover,slow,0.759999999999998,1.0,slow_reference_segment,,accept,slow_segment_aligned_for_reference
R8009_M8019:30:2,R8009_M8019:30:2:slow:slow_7,R8009_M8019,30,2,align_slow_segment,rule_reference_only,blocked_or_deferred,slow_guarded_fast_fallback_rare_audio_rule_recover,slow,1.259999999999998,0.881,slow_reference_segment,,accept,slow_segment_aligned_for_reference
R8009_M8019:30:3,R8009_M8019:30:3:fast:fast_0,R8009_M8019,30,3,keep_fast_supported,rule_auto_writeback,accepted_by_gate_not_applied_by_conservative_variant,slow_guarded_fast_fallback_rare_audio_rule_recover,slow,1.2,0.8771,,,accept,fast_segment_cross_model_supported
R8009_M8019:30:3,R8009_M8019:30:3:fast:fast_1,R8009_M8019,30,3,keep_fast_supported,rule_accept_needs_review,blocked_or_deferred,slow_guarded_fast_fallback_rare_audio_rule_recover,slow,0.56,0.8795,short_duration,,accept,fast_segment_cross_model_supported
R8009_M8019:30:3,R8009_M8019:30:3:fast:fast_10,R8009_M8019,30,3,boundary_fix_or_relabel,rule_auto_writeback,accepted_by_gate_not_applied_by_conservative_variant,slow_guarded_fast_fallback_rare_audio_rule_recover,slow,2.0,0.9962,,,accept,slow_supports_fast_with_boundary_or_label_update
R8009_M8019:30:3,R8009_M8019:30:3:fast:fast_11,R8009_M8019,30,3,boundary_fix_or_relabel,rule_label_only_writeback,accepted_by_gate_not_applied_by_conservative_variant,slow_guarded_fast_fallback_rare_audio_rule_recover,slow,0.3200000000000003,1.0,do_not_update_memory_on_short_segment,,accept,slow_supports_fast_with_boundary_or_label_update
R8009_M8019:30:3,R8009_M8019:30:3:fast:fast_2,R8009_M8019,30,3,keep_fast_supported,rule_auto_writeback,accepted_by_gate_not_applied_by_conservative_variant,slow_guarded_fast_fallback_rare_audio_rule_recover,slow,3.6000000000000005,0.9757,,,accept,fast_segment_cross_model_supported
R8009_M8019:30:3,R8009_M8019:30:3:fast:fast_3,R8009_M8019,30,3,keep_fast_supported,rule_auto_writeback,accepted_by_gate_not_applied_by_conservative_variant,slow_guarded_fast_fallback_rare_audio_rule_recover,slow,2.0,0.9962,,,accept,fast_segment_cross_model_supported
R8009_M8019:30:3,R8009_M8019:30:3:fast:fast_4,R8009_M8019,30,3,boundary_fix_or_relabel,rule_auto_writeback,accepted_by_gate_not_applied_by_conservative_variant,slow_guarded_fast_fallback_rare_audio_rule_recover,slow,1.509999999999998,1.0,,,accept,slow_supports_fast_with_boundary_or_label_update
R8009_M8019:30:3,R8009_M8019:30:3:fast:fast_5,R8009_M8019,30,3,boundary_fix_or_relabel,rule_auto_writeback,accepted_by_gate_not_applied_by_conservative_variant,slow_guarded_fast_fallback_rare_audio_rule_recover,slow,3.04,1.0,,,accept,slow_supports_fast_with_boundary_or_label_update
R8009_M8019:30:3,R8009_M8019:30:3:fast:fast_6,R8009_M8019,30,3,boundary_fix_or_relabel,rule_auto_writeback,accepted_by_gate_not_applied_by_conservative_variant,slow_guarded_fast_fallback_rare_audio_rule_recover,slow,3.92,1.0,,,accept,slow_supports_fast_with_boundary_or_label_update
R8009_M8019:30:3,R8009_M8019:30:3:fast:fast_7,R8009_M8019,30,3,boundary_fix_or_relabel,rule_auto_writeback,accepted_by_gate_not_applied_by_conservative_variant,slow_guarded_fast_fallback_rare_audio_rule_recover,slow,2.639999999999999,1.0,,,accept,slow_supports_fast_with_boundary_or_label_update
R8009_M8019:30:3,R8009_M8019:30:3:fast:fast_8,R8009_M8019,30,3,boundary_fix_or_relabel,rule_auto_writeback,accepted_by_gate_not_applied_by_conservative_variant,slow_guarded_fast_fallback_rare_audio_rule_recover,slow,2.719999999999999,1.0,,,accept,slow_supports_fast_with_boundary_or_label_update
R8009_M8019:30:3,R8009_M8019:30:3:fast:fast_9,R8009_M8019,30,3,boundary_fix_or_relabel,rule_auto_writeback,accepted_by_gate_not_applied_by_conservative_variant,slow_guarded_fast_fallback_rare_audio_rule_recover,slow,2.3200000000000003,1.0,,,accept,slow_supports_fast_with_boundary_or_label_update
R8009_M8019:30:3,R8009_M8019:30:3:slow:slow_0,R8009_M8019,30,3,align_slow_segment,rule_reference_only,blocked_or_deferred,slow_guarded_fast_fallback_rare_audio_rule_recover,slow,1.22,0.8627,slow_reference_segment,,accept,slow_segment_aligned_for_reference
R8009_M8019:30:3,R8009_M8019:30:3:slow:slow_1,R8009_M8019,30,3,align_slow_segment,rule_reference_only,blocked_or_deferred,slow_guarded_fast_fallback_rare_audio_rule_recover,slow,0.6399999999999997,0.7695,slow_reference_segment,,accept,slow_segment_aligned_for_reference
R8009_M8019:30:3,R8009_M8019:30:3:slow:slow_2,R8009_M8019,30,3,align_slow_segment,rule_reference_only,blocked_or_deferred,slow_guarded_fast_fallback_rare_audio_rule_recover,slow,3.7,0.9493,slow_reference_segment,,accept,slow_segment_aligned_for_reference
R8009_M8019:30:3,R8009_M8019:30:3:slow:slow_3,R8009_M8019,30,3,recover_slow_segment,rule_recover_writeback,accepted_writeback,slow_guarded_fast_fallback_rare_audio_rule_recover,slow,18.28,0.2144,,,accept,recover_miss_high_confidence
R8009_M8019:30:3,R8009_M8019:30:3:slow:slow_4,R8009_M8019,30,3,align_slow_segment,rule_reference_only,blocked_or_deferred,slow_guarded_fast_fallback_rare_audio_rule_recover,slow,2.2600000000000016,0.8816,slow_reference_segment,,accept,slow_segment_aligned_for_reference
R8009_M8019:30:3,R8009_M8019:30:3:slow:slow_5,R8009_M8019,30,3,align_slow_segment,rule_reference_only,blocked_or_deferred,slow_guarded_fast_fallback_rare_audio_rule_recover,slow,0.7600000000000016,1.0,slow_reference_segment,,accept,slow_segment_aligned_for_reference
R8009_M8019:30:3,R8009_M8019:30:3:slow:slow_6,R8009_M8019,30,3,align_slow_segment,rule_reference_only,blocked_or_deferred,slow_guarded_fast_fallback_rare_audio_rule_recover,slow,2.1799999999999997,0.6927,slow_reference_segment,,accept,slow_segment_aligned_for_reference
R8009_M8019:30:4,R8009_M8019:30:4:fast:fast_0,R8009_M8019,30,4,keep_fast_supported,rule_auto_writeback,accepted_by_gate_not_applied_by_conservative_variant,slow_guarded_fast_fallback_rare_audio_rule_recover,slow,2.6399999999999997,0.9517,,,accept,fast_segment_cross_model_supported
R8009_M8019:30:4,R8009_M8019:30:4:fast:fast_1,R8009_M8019,30,4,keep_fast_supported,rule_accept_needs_review,blocked_or_deferred,slow_guarded_fast_fallback_rare_audio_rule_recover,slow,0.7199999999999998,0.7951,low_cross_model_support,,accept,fast_segment_cross_model_supported
R8009_M8019:30:4,R8009_M8019:30:4:fast:fast_10,R8009_M8019,30,4,boundary_fix_or_relabel,rule_auto_writeback,accepted_by_gate_not_applied_by_conservative_variant,slow_guarded_fast_fallback_rare_audio_rule_recover,slow,1.9200000000000017,1.0,,,accept,slow_supports_fast_with_boundary_or_label_update
R8009_M8019:30:4,R8009_M8019:30:4:fast:fast_11,R8009_M8019,30,4,boundary_fix_or_relabel,rule_auto_writeback,accepted_by_gate_not_applied_by_conservative_variant,slow_guarded_fast_fallback_rare_audio_rule_recover,slow,1.2000000000000028,0.9771,,,accept,slow_supports_fast_with_boundary_or_label_update
R8009_M8019:30:4,R8009_M8019:30:4:fast:fast_2,R8009_M8019,30,4,keep_fast_supported,rule_auto_writeback,accepted_by_gate_not_applied_by_conservative_variant,slow_guarded_fast_fallback_rare_audio_rule_recover,slow,2.8000000000000007,0.9902,,,accept,fast_segment_cross_model_supported
R8009_M8019:30:4,R8009_M8019:30:4:fast:fast_3,R8009_M8019,30,4,suppress_fast_candidate,llm_defer_review,blocked_or_deferred,slow_guarded_fast_fallback_rare_audio_rule_recover,slow,0.3200000000000003,0.0,short_duration;low_cross_model_support;unsupported_patch_type;voiceprint_low,,defer,do_not_suppress_without_strong_evidence
R8009_M8019:30:4,R8009_M8019:30:4:fast:fast_4,R8009_M8019,30,4,boundary_fix_or_relabel,rule_auto_writeback,accepted_by_gate_not_applied_by_conservative_variant,slow_guarded_fast_fallback_rare_audio_rule_recover,slow,0.6400000000000006,1.0,,,accept,slow_supports_fast_with_boundary_or_label_update
R8009_M8019:30:4,R8009_M8019:30:4:fast:fast_5,R8009_M8019,30,4,boundary_fix_or_relabel,rule_auto_writeback,accepted_by_gate_not_applied_by_conservative_variant,slow_guarded_fast_fallback_rare_audio_rule_recover,slow,0.7999999999999989,1.0,,,accept,slow_supports_fast_with_boundary_or_label_update
R8009_M8019:30:4,R8009_M8019:30:4:fast:fast_6,R8009_M8019,30,4,keep_fast_supported,rule_auto_writeback,accepted_by_gate_not_applied_by_conservative_variant,slow_guarded_fast_fallback_rare_audio_rule_recover,slow,2.7200000000000006,0.9531,,,accept,fast_segment_cross_model_supported
R8009_M8019:30:4,R8009_M8019:30:4:fast:fast_7,R8009_M8019,30,4,keep_fast_supported,rule_accept_needs_review,blocked_or_deferred,slow_guarded_fast_fallback_rare_audio_rule_recover,slow,0.3200000000000003,1.0,short_duration,,accept,fast_segment_cross_model_supported
R8009_M8019:30:4,R8009_M8019:30:4:fast:fast_8,R8009_M8019,30,4,keep_fast_supported,rule_auto_writeback,accepted_by_gate_not_applied_by_conservative_variant,slow_guarded_fast_fallback_rare_audio_rule_recover,slow,6.720000000000002,0.99,,,accept,fast_segment_cross_model_supported
R8009_M8019:30:4,R8009_M8019:30:4:fast:fast_9,R8009_M8019,30,4,boundary_fix_or_relabel,rule_auto_writeback,accepted_by_gate_not_applied_by_conservative_variant,slow_guarded_fast_fallback_rare_audio_rule_recover,slow,2.0799999999999983,1.0,,,accept,slow_supports_fast_with_boundary_or_label_update
