recording_id,window_size,segment_idx,window_id,segment_id,source,start,end,speaker,local_start,local_end
R8009_M8019,30,10,R8009_M8019:30:10,final_4,final,1331.6325,1341.3925,1,11.6325,21.3925
R8009_M8019,30,10,R8009_M8019:30:10,final_5,final,1342.4725,1350.0,1,22.4725,30.0
R8009_M8019,30,11,R8009_M8019:30:11,final_0,final,1380.0125,1381.2925,1,0.0125,1.2925
R8009_M8019,30,11,R8009_M8019:30:11,final_1,final,1380.0125,1386.5925,2,0.0125,6.5925
R8009_M8019,30,11,R8009_M8019:30:11,final_2,final,1386.9725,1388.6125,2,6.9725,8.6125
R8009_M8019,30,11,R8009_M8019:30:11,final_3,final,1388.8725,1391.4925,2,8.8725,11.4925
R8009_M8019,30,11,R8009_M8019:30:11,final_4,final,1392.6925,1397.5125,1,12.6925,17.5125
R8009_M8019,30,11,R8009_M8019:30:11,final_5,final,1398.2725,1398.3125,1,18.2725,18.3125
R8009_M8019,30,11,R8009_M8019:30:11,final_6,final,1398.3125,1402.2925,2,18.3125,22.2925
R8009_M8019,30,11,R8009_M8019:30:11,final_7,final,1398.3525,1398.5525,1,18.3525,18.5525
R8009_M8019,30,11,R8009_M8019:30:11,final_8,final,1403.2525,1404.0125,2,23.2525,24.0125
R8009_M8019,30,11,R8009_M8019:30:11,final_9,final,1404.7125,1405.5125,2,24.7125,25.5125
R8009_M8019,30,11,R8009_M8019:30:11,final_10,final,1405.9525,1410.0,1,25.9525,30.0
R8009_M8019,30,12,R8009_M8019:30:12,final_0,final,1650.0,1655.44,speaker_0,0.0,5.44
R8009_M8019,30,12,R8009_M8019:30:12,final_1,final,1655.7325,1655.92,speaker_0,5.7325,5.92
R8009_M8019,30,12,R8009_M8019:30:12,final_2,final,1655.92,1657.68,speaker_0,5.92,7.68
R8009_M8019,30,12,R8009_M8019:30:12,final_3,final,1657.68,1657.92,speaker_0,7.68,7.92
R8009_M8019,30,12,R8009_M8019:30:12,final_4,final,1657.92,1660.0,speaker_0,7.92,10.0
R8009_M8019,30,12,R8009_M8019:30:12,final_5,final,1660.0,1660.32,speaker_0,10.0,10.32
R8009_M8019,30,12,R8009_M8019:30:12,final_6,final,1660.32,1661.12,speaker_0,10.32,11.12
R8009_M8019,30,12,R8009_M8019:30:12,final_7,final,1661.12,1661.36,speaker_0,11.12,11.36
R8009_M8019,30,12,R8009_M8019:30:12,final_8,final,1661.36,1664.32,speaker_0,11.36,14.32
R8009_M8019,30,12,R8009_M8019:30:12,final_9,final,1664.32,1664.56,speaker_0,14.32,14.56
R8009_M8019,30,12,R8009_M8019:30:12,final_10,final,1664.56,1666.32,speaker_0,14.56,16.32
R8009_M8019,30,12,R8009_M8019:30:12,final_11,final,1666.32,1666.4,speaker_0,16.32,16.4
R8009_M8019,30,12,R8009_M8019:30:12,final_12,final,1666.4,1668.72,speaker_0,16.4,18.72
R8009_M8019,30,12,R8009_M8019:30:12,final_13,final,1668.72,1668.96,speaker_0,18.72,18.96
R8009_M8019,30,12,R8009_M8019:30:12,final_14,final,1668.96,1669.6,speaker_0,18.96,19.6
R8009_M8019,30,12,R8009_M8019:30:12,final_15,final,1669.6,1669.92,speaker_0,19.6,19.92
R8009_M8019,30,12,R8009_M8019:30:12,final_16,final,1669.92,1670.96,speaker_0,19.92,20.96
R8009_M8019,30,12,R8009_M8019:30:12,final_17,final,1670.96,1671.44,speaker_0,20.96,21.44
R8009_M8019,30,12,R8009_M8019:30:12,final_18,final,1671.44,1672.64,speaker_0,21.44,22.64
R8009_M8019,30,12,R8009_M8019:30:12,final_19,final,1672.64,1673.04,speaker_0,22.64,23.04
R8009_M8019,30,12,R8009_M8019:30:12,final_20,final,1673.04,1674.16,speaker_0,23.04,24.16
R8009_M8019,30,12,R8009_M8019:30:12,final_21,final,1674.16,1674.56,speaker_0,24.16,24.56
R8009_M8019,30,12,R8009_M8019:30:12,final_22,final,1674.56,1676.56,speaker_0,24.56,26.56
R8009_M8019,30,12,R8009_M8019:30:12,final_23,final,1676.56,1676.8,speaker_0,26.56,26.8
R8009_M8019,30,12,R8009_M8019:30:12,final_24,final,1676.8,1677.68,speaker_0,26.8,27.68
R8009_M8019,30,12,R8009_M8019:30:12,final_25,final,1677.68,1677.76,speaker_0,27.68,27.76
R8009_M8019,30,12,R8009_M8019:30:12,final_26,final,1677.76,1679.2,speaker_0,27.76,29.2
R8009_M8019,30,12,R8009_M8019:30:12,final_27,final,1679.52,1679.99,speaker_0,29.52,29.99
R8009_M8019,30,13,R8009_M8019:30:13,final_0,final,1770.7125,1773.4325,2,0.7125,3.4325
R8009_M8019,30,13,R8009_M8019:30:13,final_1,final,1774.3925,1775.7725,2,4.3925,5.7725
R8009_M8019,30,13,R8009_M8019:30:13,final_2,final,1776.5725,1778.1725,2,6.5725,8.1725
R8009_M8019,30,13,R8009_M8019:30:13,final_3,final,1778.9725,1782.4925,2,8.9725,12.4925
R8009_M8019,30,13,R8009_M8019:30:13,final_4,final,1782.8725,1784.9725,2,12.8725,14.9725
R8009_M8019,30,13,R8009_M8019:30:13,final_5,final,1786.2325,1786.7325,2,16.2325,16.7325
R8009_M8019,30,13,R8009_M8019:30:13,final_6,final,1787.0925,1798.6525,1,17.0925,28.6525
R8009_M8019,30,13,R8009_M8019:30:13,final_7,final,1797.9125,1799.0125,2,27.9125,29.0125
R8009_M8019,30,13,R8009_M8019:30:13,final_8,final,1799.5125,1799.9925,1,29.5125,29.9925
R8009_M8019,30,14,R8009_M8019:30:14,final_0,final,1890.0125,1892.3325,1,0.0125,2.3325
R8009_M8019,30,14,R8009_M8019:30:14,final_1,final,1892.6925,1893.5725,0,2.6925,3.5725
R8009_M8019,30,14,R8009_M8019:30:14,final_2,final,1893.1925,1893.2125,1,3.1925,3.2125
R8009_M8019,30,14,R8009_M8019:30:14,final_3,final,1893.2725,1895.2925,1,3.2725,5.2925
R8009_M8019,30,14,R8009_M8019:30:14,final_4,final,1894.0525,1895.3525,0,4.0525,5.3525
R8009_M8019,30,14,R8009_M8019:30:14,final_5,final,1895.5125,1896.7925,0,5.5125,6.7925
R8009_M8019,30,14,R8009_M8019:30:14,final_6,final,1897.7325,1898.4525,1,7.7325,8.4525
R8009_M8019,30,14,R8009_M8019:30:14,final_7,final,1899.1125,1899.7525,1,9.1125,9.7525
R8009_M8019,30,14,R8009_M8019:30:14,final_8,final,1900.4925,1906.8525,1,10.4925,16.8525
R8009_M8019,30,14,R8009_M8019:30:14,final_9,final,1907.1325,1914.1725,1,17.1325,24.1725
R8009_M8019,30,14,R8009_M8019:30:14,final_10,final,1914.7725,1920.0,1,24.7725,30.0
R8009_M8019,30,14,R8009_M8019:30:14,final_11,final,1919.4725,1920.0,0,29.4725,30.0
