window_id,patch_id,recording_id,window_size,segment_idx,patch_type,gate_category,action,variant,final_source,duration,support_ratio,gate_blockers,abnormal_flags,decision,reason
R8009_M8020:30:0,R8009_M8020:30:0:slow:slow_0,R8009_M8020,30,0,align_slow_segment,rule_reference_only,blocked_or_deferred,slow_guarded_fast_fallback_rare_audio_rule_recover,slow,8.940000000000001,0.5982,slow_reference_segment,,accept,slow_segment_aligned_for_reference
R8009_M8020:30:0,R8009_M8020:30:0:slow:slow_1,R8009_M8020,30,0,align_slow_segment,rule_reference_only,blocked_or_deferred,slow_guarded_fast_fallback_rare_audio_rule_recover,slow,4.0,0.94,slow_reference_segment,,accept,slow_segment_aligned_for_reference
R8009_M8020:30:0,R8009_M8020:30:0:slow:slow_2,R8009_M8020,30,0,align_slow_segment,rule_reference_only,blocked_or_deferred,slow_guarded_fast_fallback_rare_audio_rule_recover,slow,1.0199999999999996,0.7966,slow_reference_segment,,accept,slow_segment_aligned_for_reference
R8009_M8020:30:0,R8009_M8020:30:0:slow:slow_3,R8009_M8020,30,0,align_slow_segment,rule_reference_only,blocked_or_deferred,slow_guarded_fast_fallback_rare_audio_rule_recover,slow,0.620000000000001,0.7944,slow_reference_segment,,accept,slow_segment_aligned_for_reference
R8009_M8020:30:0,R8009_M8020:30:0:slow:slow_4,R8009_M8020,30,0,align_slow_segment,rule_reference_only,blocked_or_deferred,slow_guarded_fast_fallback_rare_audio_rule_recover,slow,1.7800000000000011,0.8385,slow_reference_segment,,accept,slow_segment_aligned_for_reference
R8009_M8020:30:0,R8009_M8020:30:0:slow:slow_5,R8009_M8020,30,0,align_slow_segment,rule_reference_only,blocked_or_deferred,slow_guarded_fast_fallback_rare_audio_rule_recover,slow,2.599999999999998,0.9279,slow_reference_segment,,accept,slow_segment_aligned_for_reference
R8009_M8020:30:0,R8009_M8020:30:0:slow:slow_6,R8009_M8020,30,0,align_slow_segment,rule_reference_only,blocked_or_deferred,slow_guarded_fast_fallback_rare_audio_rule_recover,slow,3.6400000000000006,1.0,slow_reference_segment,,accept,slow_segment_aligned_for_reference
R8009_M8020:30:0,R8009_M8020:30:0:slow:slow_7,R8009_M8020,30,0,align_slow_segment,rule_reference_only,blocked_or_deferred,slow_guarded_fast_fallback_rare_audio_rule_recover,slow,1.2199999999999989,0.7643,slow_reference_segment,,accept,slow_segment_aligned_for_reference
R8009_M8020:30:0,R8009_M8020:30:0:slow:slow_8,R8009_M8020,30,0,align_slow_segment,rule_reference_only,blocked_or_deferred,slow_guarded_fast_fallback_rare_audio_rule_recover,slow,0.5799999999999983,0.9655,slow_reference_segment,,accept,slow_segment_aligned_for_reference
R8009_M8020:30:0,R8009_M8020:30:0:slow:slow_9,R8009_M8020,30,0,align_slow_segment,rule_reference_only,blocked_or_deferred,slow_guarded_fast_fallback_rare_audio_rule_recover,slow,0.6600000000000001,0.4697,slow_reference_segment,,accept,slow_segment_aligned_for_reference
R8009_M8020:30:1,R8009_M8020:30:1:fast:fast_0,R8009_M8020,30,1,keep_fast_supported,rule_auto_writeback,accepted_by_gate_not_applied_by_conservative_variant,slow_guarded_fast_fallback_rare_audio_rule_recover,slow,2.56,0.9297,,,accept,fast_segment_cross_model_supported
R8009_M8020:30:1,R8009_M8020:30:1:fast:fast_1,R8009_M8020,30,1,suppress_fast_candidate,llm_defer_review,blocked_or_deferred,slow_guarded_fast_fallback_rare_audio_rule_recover,slow,26.549999999999997,0.2566,low_cross_model_support;unsupported_patch_type,,defer,do_not_suppress_without_strong_evidence
R8009_M8020:30:1,R8009_M8020:30:1:slow:slow_0,R8009_M8020,30,1,align_slow_segment,rule_reference_only,blocked_or_deferred,slow_guarded_fast_fallback_rare_audio_rule_recover,slow,2.38,1.0,slow_reference_segment,,accept,slow_segment_aligned_for_reference
R8009_M8020:30:1,R8009_M8020:30:1:slow:slow_1,R8009_M8020,30,1,align_slow_segment,rule_reference_only,blocked_or_deferred,slow_guarded_fast_fallback_rare_audio_rule_recover,slow,7.000000000000001,0.9732,slow_reference_segment,,accept,slow_segment_aligned_for_reference
R8009_M8020:30:1,R8009_M8020:30:1:slow:slow_2,R8009_M8020,30,1,align_slow_segment,rule_reference_only,blocked_or_deferred,slow_guarded_fast_fallback_rare_audio_rule_recover,slow,0.5800000000000001,1.0,slow_reference_segment,,accept,slow_segment_aligned_for_reference
R8009_M8020:30:1,R8009_M8020:30:1:slow:slow_3,R8009_M8020,30,1,align_slow_segment,rule_reference_only,blocked_or_deferred,slow_guarded_fast_fallback_rare_audio_rule_recover,slow,4.82,1.0,slow_reference_segment,,accept,slow_segment_aligned_for_reference
R8009_M8020:30:1,R8009_M8020:30:1:slow:slow_4,R8009_M8020,30,1,align_slow_segment,rule_reference_only,blocked_or_deferred,slow_guarded_fast_fallback_rare_audio_rule_recover,slow,6.399999999999999,1.0,slow_reference_segment,,accept,slow_segment_aligned_for_reference
R8009_M8020:30:1,R8009_M8020:30:1:slow:slow_5,R8009_M8020,30,1,align_slow_segment,rule_reference_only,blocked_or_deferred,slow_guarded_fast_fallback_rare_audio_rule_recover,slow,0.4800000000000004,1.0,slow_reference_segment,,accept,slow_segment_aligned_for_reference
R8009_M8020:30:1,R8009_M8020:30:1:slow:slow_6,R8009_M8020,30,1,align_slow_segment,rule_reference_only,blocked_or_deferred,slow_guarded_fast_fallback_rare_audio_rule_recover,slow,1.6400000000000006,1.0,slow_reference_segment,,accept,slow_segment_aligned_for_reference
R8009_M8020:30:1,R8009_M8020:30:1:slow:slow_7,R8009_M8020,30,1,align_slow_segment,rule_reference_only,blocked_or_deferred,slow_guarded_fast_fallback_rare_audio_rule_recover,slow,5.5,0.9777,slow_reference_segment,,accept,slow_segment_aligned_for_reference
R8009_M8020:30:2,R8009_M8020:30:2:fast:fast_0,R8009_M8020,30,2,keep_fast_supported,rule_auto_writeback,accepted_by_gate_not_applied_by_conservative_variant,slow_guarded_fast_fallback_rare_audio_rule_recover,slow,16.0,0.9925,,,accept,fast_segment_cross_model_supported
R8009_M8020:30:2,R8009_M8020:30:2:fast:fast_1,R8009_M8020,30,2,keep_fast_supported,rule_auto_writeback,accepted_by_gate_not_applied_by_conservative_variant,slow_guarded_fast_fallback_rare_audio_rule_recover,slow,5.760000000000002,1.0,,,accept,fast_segment_cross_model_supported
R8009_M8020:30:2,R8009_M8020:30:2:fast:fast_2,R8009_M8020,30,2,boundary_fix_or_relabel,rule_label_only_writeback,accepted_by_gate_not_applied_by_conservative_variant,slow_guarded_fast_fallback_rare_audio_rule_recover,slow,0.4799999999999969,1.0,do_not_update_memory_on_short_segment,,accept,slow_supports_fast_with_boundary_or_label_update
R8009_M8020:30:2,R8009_M8020:30:2:fast:fast_3,R8009_M8020,30,2,boundary_fix_or_relabel,rule_label_only_writeback,accepted_by_gate_not_applied_by_conservative_variant,slow_guarded_fast_fallback_rare_audio_rule_recover,slow,0.4800000000000004,1.0,do_not_update_memory_on_short_segment,,accept,slow_supports_fast_with_boundary_or_label_update
R8009_M8020:30:2,R8009_M8020:30:2:fast:fast_4,R8009_M8020,30,2,keep_fast_supported,rule_auto_writeback,accepted_by_gate_not_applied_by_conservative_variant,slow_guarded_fast_fallback_rare_audio_rule_recover,slow,2.0,0.9663,,,accept,fast_segment_cross_model_supported
R8009_M8020:30:2,R8009_M8020:30:2:fast:fast_5,R8009_M8020,30,2,boundary_fix_or_relabel,rule_label_only_writeback,accepted_by_gate_not_applied_by_conservative_variant,slow_guarded_fast_fallback_rare_audio_rule_recover,slow,0.31999999999999673,1.0,do_not_update_memory_on_short_segment,,accept,slow_supports_fast_with_boundary_or_label_update
R8009_M8020:30:2,R8009_M8020:30:2:fast:fast_6,R8009_M8020,30,2,keep_fast_supported,rule_auto_writeback,accepted_by_gate_not_applied_by_conservative_variant,slow_guarded_fast_fallback_rare_audio_rule_recover,slow,3.360000000000003,0.968,,,accept,fast_segment_cross_model_supported
R8009_M8020:30:2,R8009_M8020:30:2:fast:fast_7,R8009_M8020,30,2,keep_fast_supported,rule_auto_writeback,accepted_by_gate_not_applied_by_conservative_variant,slow_guarded_fast_fallback_rare_audio_rule_recover,slow,1.6699999999999982,1.0,,,accept,fast_segment_cross_model_supported
R8009_M8020:30:2,R8009_M8020:30:2:slow:slow_0,R8009_M8020,30,2,align_slow_segment,rule_reference_only,blocked_or_deferred,slow_guarded_fast_fallback_rare_audio_rule_recover,slow,15.880000000000003,1.0,slow_reference_segment,,accept,slow_segment_aligned_for_reference
R8009_M8020:30:2,R8009_M8020:30:2:slow:slow_1,R8009_M8020,30,2,align_slow_segment,rule_reference_only,blocked_or_deferred,slow_guarded_fast_fallback_rare_audio_rule_recover,slow,2.1199999999999974,0.9116,slow_reference_segment,,accept,slow_segment_aligned_for_reference
R8009_M8020:30:2,R8009_M8020:30:2:slow:slow_2,R8009_M8020,30,2,align_slow_segment,rule_reference_only,blocked_or_deferred,slow_guarded_fast_fallback_rare_audio_rule_recover,slow,6.080000000000002,0.9474,slow_reference_segment,,accept,slow_segment_aligned_for_reference
R8009_M8020:30:2,R8009_M8020:30:2:slow:slow_3,R8009_M8020,30,2,align_slow_segment,rule_reference_only,blocked_or_deferred,slow_guarded_fast_fallback_rare_audio_rule_recover,slow,0.35999999999999943,1.0,slow_reference_segment,,accept,slow_segment_aligned_for_reference
R8009_M8020:30:2,R8009_M8020:30:2:slow:slow_4,R8009_M8020,30,2,align_slow_segment,rule_reference_only,blocked_or_deferred,slow_guarded_fast_fallback_rare_audio_rule_recover,slow,3.4400000000000013,0.9455,slow_reference_segment,,accept,slow_segment_aligned_for_reference
R8009_M8020:30:2,R8009_M8020:30:2:slow:slow_5,R8009_M8020,30,2,align_slow_segment,rule_reference_only,blocked_or_deferred,slow_guarded_fast_fallback_rare_audio_rule_recover,slow,1.2600000000000016,0.502,slow_reference_segment,,accept,slow_segment_aligned_for_reference
R8009_M8020:30:2,R8009_M8020:30:2:slow:slow_6,R8009_M8020,30,2,align_slow_segment,rule_reference_only,blocked_or_deferred,slow_guarded_fast_fallback_rare_audio_rule_recover,slow,2.0199999999999996,0.8267,slow_reference_segment,,accept,slow_segment_aligned_for_reference
R8009_M8020:30:3,R8009_M8020:30:3:fast:fast_0,R8009_M8020,30,3,keep_fast_supported,rule_auto_writeback,accepted_by_gate_not_applied_by_conservative_variant,slow_guarded_fast_fallback_rare_audio_rule_recover,slow,2.32,0.9569,,,accept,fast_segment_cross_model_supported
R8009_M8020:30:3,R8009_M8020:30:3:fast:fast_1,R8009_M8020,30,3,boundary_fix_or_relabel,rule_auto_writeback,accepted_by_gate_not_applied_by_conservative_variant,slow_guarded_fast_fallback_rare_audio_rule_recover,slow,5.12,1.0,,,accept,slow_supports_fast_with_boundary_or_label_update
R8009_M8020:30:3,R8009_M8020:30:3:fast:fast_10,R8009_M8020,30,3,keep_fast_supported,rule_accept_needs_review,blocked_or_deferred,slow_guarded_fast_fallback_rare_audio_rule_recover,slow,0.40000000000000036,1.0,short_duration,,accept,fast_segment_cross_model_supported
R8009_M8020:30:3,R8009_M8020:30:3:fast:fast_11,R8009_M8020,30,3,keep_fast_supported,rule_auto_writeback,accepted_by_gate_not_applied_by_conservative_variant,slow_guarded_fast_fallback_rare_audio_rule_recover,slow,0.9600000000000009,0.9505,,,accept,fast_segment_cross_model_supported
R8009_M8020:30:3,R8009_M8020:30:3:fast:fast_12,R8009_M8020,30,3,boundary_fix_or_relabel,rule_label_only_writeback,accepted_by_gate_not_applied_by_conservative_variant,slow_guarded_fast_fallback_rare_audio_rule_recover,slow,0.4800000000000004,1.0,do_not_update_memory_on_short_segment,,accept,slow_supports_fast_with_boundary_or_label_update
R8009_M8020:30:3,R8009_M8020:30:3:fast:fast_13,R8009_M8020,30,3,boundary_fix_or_relabel,rule_auto_writeback,accepted_by_gate_not_applied_by_conservative_variant,slow_guarded_fast_fallback_rare_audio_rule_recover,slow,2.240000000000002,0.9699,,,accept,slow_supports_fast_with_boundary_or_label_update
R8009_M8020:30:3,R8009_M8020:30:3:fast:fast_14,R8009_M8020,30,3,boundary_fix_or_relabel,rule_auto_writeback,accepted_by_gate_not_applied_by_conservative_variant,slow_guarded_fast_fallback_rare_audio_rule_recover,slow,1.5199999999999996,1.0,,,accept,slow_supports_fast_with_boundary_or_label_update
R8009_M8020:30:3,R8009_M8020:30:3:fast:fast_15,R8009_M8020,30,3,boundary_fix_or_relabel,rule_auto_writeback,accepted_by_gate_not_applied_by_conservative_variant,slow_guarded_fast_fallback_rare_audio_rule_recover,slow,1.6000000000000014,1.0,,,accept,slow_supports_fast_with_boundary_or_label_update
R8009_M8020:30:3,R8009_M8020:30:3:fast:fast_16,R8009_M8020,30,3,boundary_fix_or_relabel,rule_label_only_writeback,accepted_by_gate_not_applied_by_conservative_variant,slow_guarded_fast_fallback_rare_audio_rule_recover,slow,0.3200000000000003,1.0,do_not_update_memory_on_short_segment,,accept,slow_supports_fast_with_boundary_or_label_update
R8009_M8020:30:3,R8009_M8020:30:3:fast:fast_2,R8009_M8020,30,3,boundary_fix_or_relabel,rule_auto_writeback,accepted_by_gate_not_applied_by_conservative_variant,slow_guarded_fast_fallback_rare_audio_rule_recover,slow,1.3599999999999994,0.9357,,,accept,slow_supports_fast_with_boundary_or_label_update
R8009_M8020:30:3,R8009_M8020:30:3:fast:fast_3,R8009_M8020,30,3,keep_fast_supported,rule_auto_writeback,accepted_by_gate_not_applied_by_conservative_variant,slow_guarded_fast_fallback_rare_audio_rule_recover,slow,0.8800000000000008,0.8551,,,accept,fast_segment_cross_model_supported
R8009_M8020:30:3,R8009_M8020:30:3:fast:fast_4,R8009_M8020,30,3,keep_fast_supported,rule_auto_writeback,accepted_by_gate_not_applied_by_conservative_variant,slow_guarded_fast_fallback_rare_audio_rule_recover,slow,0.9599999999999991,0.888,,,accept,fast_segment_cross_model_supported
R8009_M8020:30:3,R8009_M8020:30:3:fast:fast_5,R8009_M8020,30,3,boundary_fix_or_relabel,rule_accept_needs_review,blocked_or_deferred,slow_guarded_fast_fallback_rare_audio_rule_recover,slow,0.240000000000002,0.6354,short_duration;low_cross_model_support,,accept,slow_supports_fast_with_boundary_or_label_update
R8009_M8020:30:3,R8009_M8020:30:3:fast:fast_6,R8009_M8020,30,3,suppress_fast_candidate,llm_defer_review,blocked_or_deferred,slow_guarded_fast_fallback_rare_audio_rule_recover,slow,0.5600000000000023,0.1205,short_duration;low_cross_model_support;unsupported_patch_type,,defer,do_not_suppress_without_strong_evidence
R8009_M8020:30:3,R8009_M8020:30:3:fast:fast_7,R8009_M8020,30,3,boundary_fix_or_relabel,rule_label_only_writeback,accepted_by_gate_not_applied_by_conservative_variant,slow_guarded_fast_fallback_rare_audio_rule_recover,slow,0.16000000000000014,1.0,do_not_update_memory_on_short_segment,,accept,slow_supports_fast_with_boundary_or_label_update
R8009_M8020:30:3,R8009_M8020:30:3:fast:fast_8,R8009_M8020,30,3,boundary_fix_or_relabel,rule_accept_needs_review,blocked_or_deferred,slow_guarded_fast_fallback_rare_audio_rule_recover,slow,0.08000000000000185,0.6563,short_duration;low_cross_model_support,,accept,slow_supports_fast_with_boundary_or_label_update
R8009_M8020:30:3,R8009_M8020:30:3:fast:fast_9,R8009_M8020,30,3,suppress_fast_candidate,llm_defer_review,blocked_or_deferred,slow_guarded_fast_fallback_rare_audio_rule_recover,slow,0.3200000000000003,0.0,short_duration;low_cross_model_support;unsupported_patch_type,,defer,do_not_suppress_without_strong_evidence
R8009_M8020:30:3,R8009_M8020:30:3:slow:slow_0,R8009_M8020,30,3,align_slow_segment,rule_reference_only,blocked_or_deferred,slow_guarded_fast_fallback_rare_audio_rule_recover,slow,2.2199999999999998,1.0,slow_reference_segment,,accept,slow_segment_aligned_for_reference
R8009_M8020:30:3,R8009_M8020:30:3:slow:slow_1,R8009_M8020,30,3,align_slow_segment,rule_reference_only,blocked_or_deferred,slow_guarded_fast_fallback_rare_audio_rule_recover,slow,6.92,0.7399,slow_reference_segment,,accept,slow_segment_aligned_for_reference
R8009_M8020:30:3,R8009_M8020:30:3:slow:slow_2,R8009_M8020,30,3,align_slow_segment,rule_reference_only,blocked_or_deferred,slow_guarded_fast_fallback_rare_audio_rule_recover,slow,1.0999999999999979,0.6841,slow_reference_segment,,accept,slow_segment_aligned_for_reference
R8009_M8020:30:3,R8009_M8020:30:3:slow:slow_3,R8009_M8020,30,3,align_slow_segment,rule_reference_only,blocked_or_deferred,slow_guarded_fast_fallback_rare_audio_rule_recover,slow,1.1999999999999993,0.7104,slow_reference_segment,,accept,slow_segment_aligned_for_reference
R8009_M8020:30:3,R8009_M8020:30:3:slow:slow_4,R8009_M8020,30,3,align_slow_segment,rule_reference_only,blocked_or_deferred,slow_guarded_fast_fallback_rare_audio_rule_recover,slow,0.8199999999999967,0.4878,slow_reference_segment,,accept,slow_segment_aligned_for_reference
R8009_M8020:30:3,R8009_M8020:30:3:slow:slow_5,R8009_M8020,30,3,align_slow_segment,rule_reference_only,blocked_or_deferred,slow_guarded_fast_fallback_rare_audio_rule_recover,slow,0.3999999999999986,0.5313,slow_reference_segment,,accept,slow_segment_aligned_for_reference
R8009_M8020:30:3,R8009_M8020:30:3:slow:slow_6,R8009_M8020,30,3,align_slow_segment,rule_reference_only,blocked_or_deferred,slow_guarded_fast_fallback_rare_audio_rule_recover,slow,1.2200000000000024,0.748,slow_reference_segment,,accept,slow_segment_aligned_for_reference
R8009_M8020:30:3,R8009_M8020:30:3:slow:slow_7,R8009_M8020,30,3,align_slow_segment,rule_reference_only,blocked_or_deferred,slow_guarded_fast_fallback_rare_audio_rule_recover,slow,3.099999999999998,0.7008,slow_reference_segment,,accept,slow_segment_aligned_for_reference
R8009_M8020:30:3,R8009_M8020:30:3:slow:slow_8,R8009_M8020,30,3,recover_slow_segment,rule_recover_writeback,accepted_writeback,slow_guarded_fast_fallback_rare_audio_rule_recover,slow,4.66,0.3433,,,accept,recover_miss_high_confidence
R8009_M8020:30:4,R8009_M8020:30:4:fast:fast_0,R8009_M8020,30,4,suppress_fast_candidate,llm_defer_review,blocked_or_deferred,slow_guarded_fast_fallback_rare_audio_rule_recover,slow,16.16,0.3478,low_cross_model_support;unsupported_patch_type;voiceprint_medium,,defer,do_not_suppress_without_strong_evidence
R8009_M8020:30:4,R8009_M8020:30:4:fast:fast_1,R8009_M8020,30,4,boundary_fix_or_relabel,rule_auto_writeback,accepted_by_gate_not_applied_by_conservative_variant,slow_guarded_fast_fallback_rare_audio_rule_recover,slow,13.669999999999998,0.8616,,,accept,slow_supports_fast_with_boundary_or_label_update
R8009_M8020:30:4,R8009_M8020:30:4:slow:slow_0,R8009_M8020,30,4,align_slow_segment,rule_reference_only,blocked_or_deferred,slow_guarded_fast_fallback_rare_audio_rule_recover,slow,3.6799999999999997,1.0,slow_reference_segment,,accept,slow_segment_aligned_for_reference
R8009_M8020:30:4,R8009_M8020:30:4:slow:slow_1,R8009_M8020,30,4,align_slow_segment,rule_reference_only,blocked_or_deferred,slow_guarded_fast_fallback_rare_audio_rule_recover,slow,2.5199999999999996,1.0,slow_reference_segment,,accept,slow_segment_aligned_for_reference
R8009_M8020:30:4,R8009_M8020:30:4:slow:slow_2,R8009_M8020,30,4,align_slow_segment,rule_reference_only,blocked_or_deferred,slow_guarded_fast_fallback_rare_audio_rule_recover,slow,5.619999999999998,1.0,slow_reference_segment,,accept,slow_segment_aligned_for_reference
R8009_M8020:30:4,R8009_M8020:30:4:slow:slow_3,R8009_M8020,30,4,align_slow_segment,rule_reference_only,blocked_or_deferred,slow_guarded_fast_fallback_rare_audio_rule_recover,slow,2.879999999999999,1.0,slow_reference_segment,,accept,slow_segment_aligned_for_reference
R8009_M8020:30:4,R8009_M8020:30:4:slow:slow_4,R8009_M8020,30,4,align_slow_segment,rule_reference_only,blocked_or_deferred,slow_guarded_fast_fallback_rare_audio_rule_recover,slow,1.2800000000000011,1.0,slow_reference_segment,,accept,slow_segment_aligned_for_reference
R8009_M8020:30:4,R8009_M8020:30:4:slow:slow_5,R8009_M8020,30,4,align_slow_segment,rule_reference_only,blocked_or_deferred,slow_guarded_fast_fallback_rare_audio_rule_recover,slow,11.880000000000003,0.9914,slow_reference_segment,,accept,slow_segment_aligned_for_reference
R8009_M8020:30:5,R8009_M8020:30:5:fast:fast_0,R8009_M8020,30,5,keep_fast_supported,rule_auto_writeback,accepted_by_gate_not_applied_by_conservative_variant,slow_guarded_fast_fallback_rare_audio_rule_recover,slow,8.48,0.9741,,,accept,fast_segment_cross_model_supported
R8009_M8020:30:5,R8009_M8020:30:5:fast:fast_1,R8009_M8020,30,5,boundary_fix_or_relabel,rule_accept_needs_review,blocked_or_deferred,slow_guarded_fast_fallback_rare_audio_rule_recover,slow,16.71,0.4256,low_cross_model_support,,accept,slow_supports_fast_with_boundary_or_label_update
R8009_M8020:30:5,R8009_M8020:30:5:fast:fast_2,R8009_M8020,30,5,boundary_fix_or_relabel,rule_label_only_writeback,accepted_by_gate_not_applied_by_conservative_variant,slow_guarded_fast_fallback_rare_audio_rule_recover,slow,0.16000000000000014,1.0,do_not_update_memory_on_short_segment,,accept,slow_supports_fast_with_boundary_or_label_update
R8009_M8020:30:5,R8009_M8020:30:5:fast:fast_3,R8009_M8020,30,5,keep_fast_supported,rule_auto_writeback,accepted_by_gate_not_applied_by_conservative_variant,slow_guarded_fast_fallback_rare_audio_rule_recover,slow,4.4,1.0,,,accept,fast_segment_cross_model_supported
R8009_M8020:30:5,R8009_M8020:30:5:slow:slow_0,R8009_M8020,30,5,align_slow_segment,rule_reference_only,blocked_or_deferred,slow_guarded_fast_fallback_rare_audio_rule_recover,slow,8.260000000000002,1.0,slow_reference_segment,,accept,slow_segment_aligned_for_reference
R8009_M8020:30:5,R8009_M8020:30:5:slow:slow_1,R8009_M8020,30,5,align_slow_segment,rule_reference_only,blocked_or_deferred,slow_guarded_fast_fallback_rare_audio_rule_recover,slow,0.4400000000000004,1.0,slow_reference_segment,,accept,slow_segment_aligned_for_reference
R8009_M8020:30:5,R8009_M8020:30:5:slow:slow_2,R8009_M8020,30,5,align_slow_segment,rule_reference_only,blocked_or_deferred,slow_guarded_fast_fallback_rare_audio_rule_recover,slow,4.68,0.9402,slow_reference_segment,,accept,slow_segment_aligned_for_reference
R8009_M8020:30:5,R8009_M8020:30:5:slow:slow_3,R8009_M8020,30,5,align_slow_segment,rule_reference_only,blocked_or_deferred,slow_guarded_fast_fallback_rare_audio_rule_recover,slow,7.639999999999997,0.931,slow_reference_segment,,accept,slow_segment_aligned_for_reference
R8009_M8020:30:5,R8009_M8020:30:5:slow:slow_4,R8009_M8020,30,5,align_slow_segment,rule_reference_only,blocked_or_deferred,slow_guarded_fast_fallback_rare_audio_rule_recover,slow,0.33999999999999986,1.0,slow_reference_segment,,accept,slow_segment_aligned_for_reference
R8009_M8020:30:5,R8009_M8020:30:5:slow:slow_5,R8009_M8020,30,5,align_slow_segment,rule_reference_only,blocked_or_deferred,slow_guarded_fast_fallback_rare_audio_rule_recover,slow,6.16,1.0,slow_reference_segment,,accept,slow_segment_aligned_for_reference
R8009_M8020:30:5,R8009_M8020:30:5:slow:slow_6,R8009_M8020,30,5,align_slow_segment,rule_reference_only,blocked_or_deferred,slow_guarded_fast_fallback_rare_audio_rule_recover,slow,2.620000000000001,0.9685,slow_reference_segment,,accept,slow_segment_aligned_for_reference
R8009_M8020:30:6,R8009_M8020:30:6:fast:fast_0,R8009_M8020,30,6,boundary_fix_or_relabel,rule_auto_writeback,accepted_by_gate_not_applied_by_conservative_variant,slow_guarded_fast_fallback_rare_audio_rule_recover,slow,2.4,0.9948,,,accept,slow_supports_fast_with_boundary_or_label_update
R8009_M8020:30:6,R8009_M8020:30:6:fast:fast_1,R8009_M8020,30,6,boundary_fix_or_relabel,rule_auto_writeback,accepted_by_gate_not_applied_by_conservative_variant,slow_guarded_fast_fallback_rare_audio_rule_recover,slow,1.12,1.0,,,accept,slow_supports_fast_with_boundary_or_label_update
R8009_M8020:30:6,R8009_M8020:30:6:fast:fast_10,R8009_M8020,30,6,boundary_fix_or_relabel,rule_auto_writeback,accepted_by_gate_not_applied_by_conservative_variant,slow_guarded_fast_fallback_rare_audio_rule_recover,slow,0.7199999999999989,1.0,,,accept,slow_supports_fast_with_boundary_or_label_update
R8009_M8020:30:6,R8009_M8020:30:6:fast:fast_11,R8009_M8020,30,6,keep_fast_supported,rule_auto_writeback,accepted_by_gate_not_applied_by_conservative_variant,slow_guarded_fast_fallback_rare_audio_rule_recover,slow,1.4399999999999995,1.0,,,accept,fast_segment_cross_model_supported
