avg_conf_rate,avg_der,avg_fa_rate,avg_miss_rate,avg_pred_segments,avg_pred_speech_sec,counters,policy,policy_id,success_windows,windows
0.038692727272727254,0.3332436363636365,0.05883636363636362,0.23571636363636367,7.458333333333333,26.373166666666652,"{'drop_low_support_sec': 294, 'drop_low_support_ratio': 169}","{""base"": ""audio_support_filter"", ""min_support_ratio"": 0.2, ""min_support_sec"": 0.1, ""mode"": ""mean""}",audio_support_filter__modemean__min_support_ratio0p2__min_support_sec0p1,110,120
0.037441818181818166,0.3344909090909093,0.05792636363636362,0.2391218181818182,7.016666666666667,26.22316666666666,"{'drop_low_support_sec': 395, 'drop_low_support_ratio': 121}","{""base"": ""audio_support_filter"", ""min_support_ratio"": 0.2, ""min_support_sec"": 0.2, ""mode"": ""mean""}",audio_support_filter__modemean__min_support_ratio0p2__min_support_sec0p2,110,120
0.031055932203389813,0.33955084745762726,0.05127881355932203,0.25721864406779654,5.8,26.148333333333333,"{'drop_low_support_sec': 537, 'drop_low_support_ratio': 125}","{""base"": ""audio_support_filter"", ""min_support_ratio"": 0.35, ""min_support_sec"": 0.5, ""mode"": ""max""}",audio_support_filter__modemax__min_support_ratio0p35__min_support_sec0p5,118,120
0.035198165137614666,0.34491376146788993,0.053144036697247696,0.25657431192660546,5.35,25.223666666666663,"{'drop_low_support_sec': 649, 'drop_low_support_ratio': 67}","{""base"": ""audio_support_filter"", ""min_support_ratio"": 0.2, ""min_support_sec"": 0.5, ""mode"": ""mean""}",audio_support_filter__modemean__min_support_ratio0p2__min_support_sec0p5,109,120
0.02567678571428571,0.4476098214285714,0.05206785714285713,0.36986428571428565,6.575,20.984499999999993,{'drop_low_active_channels': 569},"{""base"": ""audio_support_filter"", ""min_active_channels"": 2.0, ""mode"": ""max""}",audio_support_filter__modemax__min_active_channels2p0,112,120
0.02567678571428571,0.4476098214285714,0.05206785714285713,0.36986428571428565,6.575,20.984499999999993,{'drop_low_active_channels': 569},"{""base"": ""audio_support_filter"", ""min_active_channels"": 2.0, ""mode"": ""mean""}",audio_support_filter__modemean__min_active_channels2p0,112,120
0.031914851485148506,0.4559227722772277,0.048518811881188124,0.3754910891089108,4.366666666666666,19.625833333333333,"{'drop_low_support_ratio': 185, 'drop_low_support_sec': 649}","{""base"": ""audio_support_filter"", ""min_support_ratio"": 0.35, ""min_support_sec"": 0.5, ""mode"": ""mean""}",audio_support_filter__modemean__min_support_ratio0p35__min_support_sec0p5,101,120
0.034798076923076925,0.4587788461538462,0.05092211538461537,0.3730548076923078,5.991666666666666,20.42016666666666,"{'drop_low_support_ratio': 539, 'drop_short': 100}","{""base"": ""audio_support_filter"", ""min_segment_duration"": 0.2, ""min_support_ratio"": 0.35, ""mode"": ""mean""}",audio_support_filter__modemean__min_support_ratio0p35__min_segment_duration0p2,104,120
0.03418653846153846,0.4593673076923076,0.050599999999999985,0.37458173076923096,5.808333333333334,20.358166666666662,"{'drop_low_support_ratio': 266, 'drop_low_support_sec': 395}","{""base"": ""audio_support_filter"", ""min_support_ratio"": 0.35, ""min_support_sec"": 0.2, ""mode"": ""mean""}",audio_support_filter__modemean__min_support_ratio0p35__min_support_sec0p2,104,120
0.03461714285714285,0.4638419047619048,0.05059523809523809,0.37862952380952397,6.1,20.438999999999997,"{'drop_low_support_ratio': 332, 'drop_low_support_sec': 294}","{""base"": ""audio_support_filter"", ""min_support_ratio"": 0.35, ""min_support_sec"": 0.1, ""mode"": ""mean""}",audio_support_filter__modemean__min_support_ratio0p35__min_support_sec0p1,105,120
0.03406915887850467,0.4736794392523365,0.04971121495327103,0.3898990654205609,6.3,20.452666666666662,{'drop_low_support_ratio': 602},"{""base"": ""audio_support_filter"", ""min_support_ratio"": 0.35, ""mode"": ""mean""}",audio_support_filter__modemean__min_support_ratio0p35,107,120
0.022283185840707962,0.5298061946902655,0.04888230088495575,0.45864159292035395,6.225,18.013500000000008,{'drop_low_support_ratio': 611},"{""base"": ""audio_support_filter"", ""min_support_ratio"": 0.5, ""mode"": ""max""}",audio_support_filter__modemax__min_support_ratio0p5,113,120
0.022955555555555566,0.6815454545454543,0.02186262626262626,0.6367272727272727,4.541666666666667,11.296,{'drop_low_support_ratio': 813},"{""base"": ""audio_support_filter"", ""min_support_ratio"": 0.5, ""mode"": ""mean""}",audio_support_filter__modemean__min_support_ratio0p5,99,120
0.011211340206185562,0.8339494845360825,0.017380412371134024,0.8053597938144333,3.1083333333333334,5.8115,{'drop_low_support_ratio': 985},"{""base"": ""audio_support_filter"", ""min_support_ratio"": 0.7, ""mode"": ""max""}",audio_support_filter__modemax__min_support_ratio0p7,97,120
0.010345,0.8844724999999997,0.0024837499999999994,0.8716374999999997,2.2916666666666665,3.4330000000000007,{'drop_low_support_ratio': 1083},"{""base"": ""audio_support_filter"", ""min_support_ratio"": 0.7, ""mode"": ""mean""}",audio_support_filter__modemean__min_support_ratio0p7,80,120
