recording_id,window_size,segment_idx,window_id,segment_id,source,start,end,speaker,local_start,local_end
R8007_M8010,30,1,R8007_M8010:30:1,fast_1,fast,63.44,69.28,speaker_0,3.44,9.28
R8001_M8004,30,0,R8001_M8004:30:0,fast_4,fast,64.64,64.8,speaker_1,4.64,4.8
R8007_M8010,30,1,R8007_M8010:30:1,fast_4,fast,64.8,65.76,speaker_1,4.8,5.76
R8001_M8004,30,0,R8001_M8004:30:0,fast_5,fast,65.2,65.68,speaker_1,5.2,5.68
R8009_M8020,30,0,R8009_M8020:30:0,fast_1,fast,65.44,69.04,speaker_0,5.44,9.04
R8007_M8010,30,1,R8007_M8010:30:1,fast_5,fast,67.6,67.84,speaker_1,7.6,7.84
R8007_M8010,30,1,R8007_M8010:30:1,fast_12,fast,68.56,68.8,speaker_2,8.56,8.8
R8007_M8010,30,1,R8007_M8010:30:1,fast_6,fast,69.04,70.24,speaker_1,9.04,10.24
R8009_M8020,30,0,R8009_M8020:30:0,fast_5,fast,69.52,73.28,speaker_1,9.52,13.28
R8001_M8004,30,0,R8001_M8004:30:0,fast_6,fast,69.92,71.12,speaker_1,9.92,11.12
R8007_M8010,30,1,R8007_M8010:30:1,fast_7,fast,70.72,72.16,speaker_1,10.72,12.16
R8001_M8004,30,0,R8001_M8004:30:0,fast_1,fast,71.2,78.16,speaker_0,11.2,18.16
R8007_M8010,30,1,R8007_M8010:30:1,fast_13,fast,72.24,72.96,speaker_2,12.24,12.96
R8009_M8020,30,0,R8009_M8020:30:0,fast_2,fast,74.72,75.6,speaker_0,14.72,15.6
R8007_M8010,30,1,R8007_M8010:30:1,fast_14,fast,74.88,76.64,speaker_2,14.88,16.64
R8007_M8010,30,1,R8007_M8010:30:1,fast_8,fast,75.76,78.8,speaker_1,15.76,18.8
R8009_M8020,30,0,R8009_M8020:30:0,fast_6,fast,76.32,76.88,speaker_1,16.32,16.88
R8007_M8010,30,1,R8007_M8010:30:1,fast_15,fast,77.12,78.0,speaker_2,17.12,18.0
R8009_M8020,30,0,R8009_M8020:30:0,fast_3,fast,78.0,79.52,speaker_0,18.0,19.52
R8007_M8010,30,1,R8007_M8010:30:1,fast_16,fast,78.4,78.72,speaker_2,18.4,18.72
R8001_M8004,30,0,R8001_M8004:30:0,fast_2,fast,78.96,82.08,speaker_0,18.96,22.08
R8007_M8010,30,1,R8007_M8010:30:1,fast_9,fast,79.36,85.2,speaker_1,19.36,25.2
R8007_M8010,30,1,R8007_M8010:30:1,fast_17,fast,79.44,79.76,speaker_2,19.44,19.76
R8009_M8020,30,0,R8009_M8020:30:0,fast_7,fast,80.48,87.04,speaker_1,20.48,27.04
R8007_M8010,30,1,R8007_M8010:30:1,fast_21,fast,80.88,81.36,speaker_3,20.88,21.36
R8007_M8010,30,1,R8007_M8010:30:1,fast_18,fast,80.88,81.76,speaker_2,20.88,21.76
R8001_M8004,30,0,R8001_M8004:30:0,fast_3,fast,82.24,82.96,speaker_0,22.24,22.96
R8001_M8004,30,0,R8001_M8004:30:0,fast_7,fast,83.76,89.52,speaker_1,23.76,29.52
R8007_M8010,30,1,R8007_M8010:30:1,fast_19,fast,85.6,85.68,speaker_2,25.6,25.68
R8007_M8010,30,1,R8007_M8010:30:1,fast_10,fast,85.68,87.92,speaker_1,25.68,27.92
R8009_M8020,30,0,R8009_M8020:30:0,fast_8,fast,87.36,88.48,speaker_1,27.36,28.48
R8007_M8010,30,1,R8007_M8010:30:1,fast_2,fast,87.6,89.99,speaker_0,27.6,29.99
R8007_M8010,30,1,R8007_M8010:30:1,fast_11,fast,88.48,88.64,speaker_1,28.48,28.64
R8009_M8020,30,0,R8009_M8020:30:0,fast_4,fast,88.8,89.36,speaker_0,28.8,29.36
R8009_M8020,30,0,R8009_M8020:30:0,fast_9,fast,89.68,89.99,speaker_1,29.68,29.99
R8007_M8010,30,1,R8007_M8010:30:1,fast_20,fast,89.76,89.99,speaker_2,29.76,29.99
R8003_M8001,30,0,R8003_M8001:30:0,fast_0,fast,90.0,93.04,speaker_0,0.0,3.04
R8003_M8001,30,0,R8003_M8001:30:0,fast_5,fast,90.48,90.96,speaker_1,0.48,0.96
R8003_M8001,30,0,R8003_M8001:30:0,fast_1,fast,93.84,96.32,speaker_0,3.84,6.32
R8003_M8001,30,0,R8003_M8001:30:0,fast_6,fast,96.8,99.2,speaker_1,6.8,9.2
R8003_M8001,30,0,R8003_M8001:30:0,fast_7,fast,99.76,101.28,speaker_1,9.76,11.28
R8003_M8001,30,0,R8003_M8001:30:0,fast_8,fast,101.44,103.28,speaker_1,11.44,13.28
R8003_M8001,30,0,R8003_M8001:30:0,fast_9,fast,104.0,105.92,speaker_1,14.0,15.92
R8003_M8001,30,0,R8003_M8001:30:0,fast_10,fast,106.08,106.4,speaker_1,16.08,16.4
R8003_M8001,30,0,R8003_M8001:30:0,fast_11,fast,106.88,107.92,speaker_1,16.88,17.92
R8003_M8001,30,0,R8003_M8001:30:0,fast_12,fast,108.08,108.96,speaker_1,18.08,18.96
R8003_M8001,30,0,R8003_M8001:30:0,fast_2,fast,108.8,110.4,speaker_0,18.8,20.4
R8003_M8001,30,0,R8003_M8001:30:0,fast_13,fast,109.52,110.4,speaker_1,19.52,20.4
R8003_M8001,30,0,R8003_M8001:30:0,fast_3,fast,110.64,113.52,speaker_0,20.64,23.52
R8003_M8001,30,0,R8003_M8001:30:0,fast_14,fast,110.96,111.44,speaker_1,20.96,21.44
R8003_M8001,30,0,R8003_M8001:30:0,fast_4,fast,113.68,119.76,speaker_0,23.68,29.76
R8003_M8001,30,0,R8003_M8001:30:0,fast_15,fast,119.68,119.99,speaker_1,29.68,29.99
R8008_M8013,30,0,R8008_M8013:30:0,fast_0,fast,120.0,122.0,speaker_0,0.0,2.0
R8009_M8020,30,1,R8009_M8020:30:1,fast_0,fast,120.0,122.56,speaker_0,0.0,2.56
R8009_M8019,30,0,R8009_M8019:30:0,fast_0,fast,120.48,122.72,speaker_0,0.48,2.72
R8008_M8013,30,0,R8008_M8013:30:0,fast_5,fast,122.0,123.12,speaker_1,2.0,3.12
R8008_M8013,30,0,R8008_M8013:30:0,fast_1,fast,123.44,127.52,speaker_0,3.44,7.52
R8009_M8020,30,1,R8009_M8020:30:1,fast_1,fast,123.44,149.99,speaker_1,3.44,29.99
R8009_M8019,30,0,R8009_M8019:30:0,fast_1,fast,123.6,127.44,speaker_0,3.6,7.44
R8009_M8019,30,0,R8009_M8019:30:0,fast_2,fast,127.6,134.24,speaker_0,7.6,14.24
R8008_M8013,30,0,R8008_M8013:30:0,fast_2,fast,127.84,134.08,speaker_0,7.84,14.08
R8008_M8013,30,0,R8008_M8013:30:0,fast_9,fast,134.16,140.16,speaker_2,14.16,20.16
R8009_M8019,30,0,R8009_M8019:30:0,fast_6,fast,134.24,136.48,speaker_1,14.24,16.48
R8009_M8019,30,0,R8009_M8019:30:0,fast_3,fast,136.4,142.72,speaker_0,16.4,22.72
R8008_M8013,30,0,R8008_M8013:30:0,fast_6,fast,140.08,141.68,speaker_1,20.08,21.68
R8008_M8013,30,0,R8008_M8013:30:0,fast_10,fast,141.68,142.4,speaker_2,21.68,22.4
R8008_M8013,30,0,R8008_M8013:30:0,fast_7,fast,142.32,143.52,speaker_1,22.32,23.52
R8009_M8019,30,0,R8009_M8019:30:0,fast_4,fast,143.28,145.6,speaker_0,23.28,25.6
R8008_M8013,30,0,R8008_M8013:30:0,fast_8,fast,144.16,144.4,speaker_1,24.16,24.4
R8008_M8013,30,0,R8008_M8013:30:0,fast_3,fast,144.96,145.52,speaker_0,24.96,25.52
R8008_M8013,30,0,R8008_M8013:30:0,fast_4,fast,145.92,149.99,speaker_0,25.92,29.99
R8009_M8019,30,0,R8009_M8019:30:0,fast_5,fast,146.48,149.99,speaker_0,26.48,29.99
R8009_M8019,30,0,R8009_M8019:30:0,fast_7,fast,148.56,149.04,speaker_1,28.56,29.04
R8007_M8010,30,2,R8007_M8010:30:2,fast_0,fast,150.0,150.48,speaker_0,0.0,0.48
R8009_M8018,30,0,R8009_M8018:30:0,fast_0,fast,150.0,151.68,speaker_0,0.0,1.68
R8001_M8004,30,1,R8001_M8004:30:1,fast_0,fast,150.0,156.32,speaker_0,0.0,6.32
R8009_M8020,30,2,R8009_M8020:30:2,fast_0,fast,150.0,166.0,speaker_0,0.0,16.0
R8003_M8001,30,1,R8003_M8001:30:1,fast_0,fast,150.08,152.0,speaker_0,0.08,2.0
R8003_M8001,30,1,R8003_M8001:30:1,fast_4,fast,150.32,151.36,speaker_1,0.32,1.36
R8007_M8010,30,2,R8007_M8010:30:2,fast_4,fast,150.64,156.16,speaker_1,0.64,6.16
R8003_M8001,30,1,R8003_M8001:30:1,fast_5,fast,151.76,156.96,speaker_1,1.76,6.96
R8009_M8018,30,0,R8009_M8018:30:0,fast_1,fast,152.08,154.96,speaker_0,2.08,4.96
R8003_M8001,30,1,R8003_M8001:30:1,fast_1,fast,154.64,154.8,speaker_0,4.64,4.8
R8009_M8018,30,0,R8009_M8018:30:0,fast_2,fast,155.84,156.4,speaker_0,5.84,6.4
R8007_M8010,30,2,R8007_M8010:30:2,fast_1,fast,155.92,161.2,speaker_0,5.92,11.2
R8001_M8004,30,1,R8001_M8004:30:1,fast_1,fast,156.4,166.4,speaker_0,6.4,16.4
R8009_M8018,30,0,R8009_M8018:30:0,fast_3,fast,156.48,159.52,speaker_0,6.48,9.52
R8007_M8010,30,2,R8007_M8010:30:2,fast_5,fast,157.44,157.84,speaker_1,7.44,7.84
R8003_M8001,30,1,R8003_M8001:30:1,fast_6,fast,157.76,162.32,speaker_1,7.76,12.32
R8007_M8010,30,2,R8007_M8010:30:2,fast_6,fast,158.72,158.88,speaker_1,8.72,8.88
R8009_M8018,30,0,R8009_M8018:30:0,fast_6,fast,160.48,164.24,speaker_1,10.48,14.24
R8007_M8010,30,2,R8007_M8010:30:2,fast_10,fast,161.12,172.32,speaker_2,11.12,22.32
R8007_M8010,30,2,R8007_M8010:30:2,fast_7,fast,161.28,161.92,speaker_1,11.28,11.92
R8003_M8001,30,1,R8003_M8001:30:1,fast_7,fast,162.64,166.32,speaker_1,12.64,16.32
R8007_M8010,30,2,R8007_M8010:30:2,fast_2,fast,163.84,164.8,speaker_0,13.84,14.8
R8009_M8018,30,0,R8009_M8018:30:0,fast_7,fast,164.8,167.76,speaker_1,14.8,17.76
R8009_M8020,30,2,R8009_M8020:30:2,fast_4,fast,166.08,168.08,speaker_1,16.08,18.08
R8003_M8001,30,1,R8003_M8001:30:1,fast_8,fast,166.8,169.12,speaker_1,16.8,19.12
R8001_M8004,30,1,R8001_M8004:30:1,fast_2,fast,166.96,169.6,speaker_0,16.96,19.6
R8007_M8010,30,2,R8007_M8010:30:2,fast_3,fast,167.36,170.8,speaker_0,17.36,20.8
R8009_M8018,30,0,R8009_M8018:30:0,fast_8,fast,168.0,169.6,speaker_1,18.0,19.6
R8009_M8020,30,2,R8009_M8020:30:2,fast_1,fast,168.56,174.32,speaker_0,18.56,24.32
R8003_M8001,30,1,R8003_M8001:30:1,fast_9,fast,169.68,170.8,speaker_1,19.68,20.8
R8009_M8020,30,2,R8009_M8020:30:2,fast_5,fast,169.76,170.08,speaker_1,19.76,20.08
R8009_M8018,30,0,R8009_M8018:30:0,fast_9,fast,169.84,171.12,speaker_1,19.84,21.12
R8003_M8001,30,1,R8003_M8001:30:1,fast_10,fast,170.96,171.6,speaker_1,20.96,21.6
R8001_M8004,30,1,R8001_M8004:30:1,fast_3,fast,171.2,171.84,speaker_0,21.2,21.84
R8009_M8018,30,0,R8009_M8018:30:0,fast_10,fast,171.52,172.4,speaker_1,21.52,22.4
R8003_M8001,30,1,R8003_M8001:30:1,fast_11,fast,171.84,173.68,speaker_1,21.84,23.68
R8007_M8010,30,2,R8007_M8010:30:2,fast_8,fast,171.84,174.32,speaker_1,21.84,24.32
R8001_M8004,30,1,R8001_M8004:30:1,fast_4,fast,172.0,172.24,speaker_0,22.0,22.24
R8001_M8004,30,1,R8001_M8004:30:1,fast_5,fast,172.64,179.99,speaker_1,22.64,29.99
R8009_M8018,30,0,R8009_M8018:30:0,fast_4,fast,173.36,174.88,speaker_0,23.36,24.88
R8009_M8018,30,0,R8009_M8018:30:0,fast_11,fast,173.76,176.08,speaker_1,23.76,26.08
R8003_M8001,30,1,R8003_M8001:30:1,fast_12,fast,173.84,175.44,speaker_1,23.84,25.44
R8009_M8020,30,2,R8009_M8020:30:2,fast_6,fast,174.08,177.44,speaker_1,24.08,27.44
R8007_M8010,30,2,R8007_M8010:30:2,fast_12,fast,174.32,176.0,speaker_3,24.32,26.0
R8007_M8010,30,2,R8007_M8010:30:2,fast_9,fast,175.28,179.99,speaker_1,25.28,29.99
R8007_M8010,30,2,R8007_M8010:30:2,fast_11,fast,175.36,175.44,speaker_2,25.36,25.44
R8003_M8001,30,1,R8003_M8001:30:1,fast_2,fast,175.76,179.68,speaker_0,25.76,29.68
R8009_M8018,30,0,R8009_M8018:30:0,fast_5,fast,176.24,176.56,speaker_0,26.24,26.56
R8009_M8018,30,0,R8009_M8018:30:0,fast_12,fast,176.56,179.04,speaker_1,26.56,29.04
R8009_M8020,30,2,R8009_M8020:30:2,fast_2,fast,177.92,178.4,speaker_0,27.92,28.4
R8009_M8020,30,2,R8009_M8020:30:2,fast_7,fast,178.32,179.99,speaker_1,28.32,29.99
R8009_M8020,30,2,R8009_M8020:30:2,fast_3,fast,178.48,178.96,speaker_0,28.48,28.96
R8009_M8018,30,0,R8009_M8018:30:0,fast_13,fast,179.44,179.99,speaker_1,29.44,29.99
R8003_M8001,30,1,R8003_M8001:30:1,fast_3,fast,179.92,179.99,speaker_0,29.92,29.99
R8001_M8004,30,2,R8001_M8004:30:2,fast_0,fast,180.0,180.56,speaker_0,0.0,0.56
R8003_M8001,30,2,R8003_M8001:30:2,fast_0,fast,180.0,182.96,speaker_0,0.0,2.96
R8009_M8018,30,1,R8009_M8018:30:1,fast_0,fast,180.0,187.12,speaker_0,0.0,7.12
R8001_M8004,30,2,R8001_M8004:30:2,fast_10,fast,180.16,182.72,speaker_1,0.16,2.72
R8001_M8004,30,2,R8001_M8004:30:2,fast_11,fast,182.88,185.92,speaker_1,2.88,5.92
R8003_M8001,30,2,R8003_M8001:30:2,fast_1,fast,183.36,184.48,speaker_0,3.36,4.48
R8003_M8001,30,2,R8003_M8001:30:2,fast_2,fast,185.04,188.48,speaker_0,5.04,8.48
R8001_M8004,30,2,R8001_M8004:30:2,fast_1,fast,186.4,187.12,speaker_0,6.4,7.12
R8009_M8018,30,1,R8009_M8018:30:1,fast_4,fast,186.88,201.92,speaker_1,6.88,21.92
R8001_M8004,30,2,R8001_M8004:30:2,fast_2,fast,187.76,189.52,speaker_0,7.76,9.52
R8003_M8001,30,2,R8003_M8001:30:2,fast_7,fast,188.8,192.24,speaker_1,8.8,12.24
R8003_M8001,30,2,R8003_M8001:30:2,fast_15,fast,189.28,189.44,speaker_2,9.28,9.44
R8001_M8004,30,2,R8001_M8004:30:2,fast_3,fast,190.4,192.0,speaker_0,10.4,12.0
R8003_M8001,30,2,R8003_M8001:30:2,fast_8,fast,192.4,194.88,speaker_1,12.4,14.88
R8001_M8004,30,2,R8001_M8004:30:2,fast_4,fast,192.72,198.56,speaker_0,12.72,18.56
R8009_M8018,30,1,R8009_M8018:30:1,fast_1,fast,195.12,195.2,speaker_0,15.12,15.2
R8003_M8001,30,2,R8003_M8001:30:2,fast_9,fast,195.2,195.92,speaker_1,15.2,15.92
R8003_M8001,30,2,R8003_M8001:30:2,fast_3,fast,195.92,196.32,speaker_0,15.92,16.32
R8003_M8001,30,2,R8003_M8001:30:2,fast_10,fast,196.32,199.76,speaker_1,16.32,19.76
R8003_M8001,30,2,R8003_M8001:30:2,fast_4,fast,198.48,198.56,speaker_0,18.48,18.56
R8003_M8001,30,2,R8003_M8001:30:2,fast_5,fast,198.72,199.6,speaker_0,18.72,19.6
R8001_M8004,30,2,R8001_M8004:30:2,fast_5,fast,198.8,202.32,speaker_0,18.8,22.32
R8009_M8018,30,1,R8009_M8018:30:1,fast_2,fast,199.2,199.36,speaker_0,19.2,19.36
R8003_M8001,30,2,R8003_M8001:30:2,fast_11,fast,199.84,200.0,speaker_1,19.84,20.0
R8003_M8001,30,2,R8003_M8001:30:2,fast_6,fast,199.84,208.64,speaker_0,19.84,28.64
R8009_M8018,30,1,R8009_M8018:30:1,fast_3,fast,201.92,202.72,speaker_0,21.92,22.72
R8009_M8018,30,1,R8009_M8018:30:1,fast_5,fast,202.48,209.99,speaker_1,22.48,29.99
R8001_M8004,30,2,R8001_M8004:30:2,fast_12,fast,202.72,203.2,speaker_1,22.72,23.2
R8001_M8004,30,2,R8001_M8004:30:2,fast_6,fast,203.44,203.52,speaker_0,23.44,23.52
R8001_M8004,30,2,R8001_M8004:30:2,fast_13,fast,203.68,207.2,speaker_2,23.68,27.2
R8003_M8001,30,2,R8003_M8001:30:2,fast_12,fast,204.56,204.88,speaker_1,24.56,24.88
R8003_M8001,30,2,R8003_M8001:30:2,fast_13,fast,205.44,209.12,speaker_1,25.44,29.12
R8003_M8001,30,2,R8003_M8001:30:2,fast_16,fast,206.8,207.12,speaker_2,26.8,27.12
R8001_M8004,30,2,R8001_M8004:30:2,fast_7,fast,207.12,207.36,speaker_0,27.12,27.36
R8003_M8001,30,2,R8003_M8001:30:2,fast_17,fast,208.56,209.99,speaker_2,28.56,29.99
R8001_M8004,30,2,R8001_M8004:30:2,fast_8,fast,208.88,209.12,speaker_0,28.88,29.12
R8003_M8001,30,2,R8003_M8001:30:2,fast_14,fast,209.28,209.99,speaker_1,29.28,29.99
R8001_M8004,30,2,R8001_M8004:30:2,fast_9,fast,209.52,209.99,speaker_0,29.52,29.99
R8001_M8004,30,3,R8001_M8004:30:3,fast_0,fast,210.0,210.72,speaker_0,0.0,0.72
R8008_M8013,30,1,R8008_M8013:30:1,fast_0,fast,210.0,212.08,speaker_0,0.0,2.08
R8001_M8004,30,3,R8001_M8004:30:3,fast_1,fast,211.12,213.28,speaker_0,1.12,3.28
R8008_M8013,30,1,R8008_M8013:30:1,fast_1,fast,212.08,213.28,speaker_1,2.08,3.28
R8008_M8013,30,1,R8008_M8013:30:1,fast_4,fast,213.6,219.76,speaker_2,3.6,9.76
R8001_M8004,30,3,R8001_M8004:30:3,fast_2,fast,213.76,217.76,speaker_0,3.76,7.76
R8001_M8004,30,3,R8001_M8004:30:3,fast_3,fast,218.24,224.24,speaker_0,8.24,14.24
R8008_M8013,30,1,R8008_M8013:30:1,fast_2,fast,220.16,223.12,speaker_1,10.16,13.12
R8001_M8004,30,3,R8001_M8004:30:3,fast_4,fast,224.48,225.76,speaker_0,14.48,15.76
R8008_M8013,30,1,R8008_M8013:30:1,fast_5,fast,224.96,234.88,speaker_2,14.96,24.88
R8008_M8013,30,1,R8008_M8013:30:1,fast_3,fast,225.52,225.92,speaker_1,15.52,15.92
R8001_M8004,30,3,R8001_M8004:30:3,fast_8,fast,226.08,226.32,speaker_1,16.08,16.32
R8001_M8004,30,3,R8001_M8004:30:3,fast_9,fast,226.56,230.0,speaker_1,16.56,20.0
R8001_M8004,30,3,R8001_M8004:30:3,fast_5,fast,230.16,230.56,speaker_0,20.16,20.56
R8001_M8004,30,3,R8001_M8004:30:3,fast_10,fast,230.56,232.8,speaker_1,20.56,22.8
R8001_M8004,30,3,R8001_M8004:30:3,fast_11,fast,233.2,235.2,speaker_1,23.2,25.2
R8001_M8004,30,3,R8001_M8004:30:3,fast_14,fast,233.28,233.76,speaker_2,23.28,23.76
R8001_M8004,30,3,R8001_M8004:30:3,fast_6,fast,234.72,235.36,speaker_0,24.72,25.36
R8008_M8013,30,1,R8008_M8013:30:1,fast_6,fast,234.96,238.72,speaker_2,24.96,28.72
R8001_M8004,30,3,R8001_M8004:30:3,fast_12,fast,235.84,238.8,speaker_1,25.84,28.8
R8001_M8004,30,3,R8001_M8004:30:3,fast_13,fast,239.12,239.99,speaker_1,29.12,29.99
R8001_M8004,30,3,R8001_M8004:30:3,fast_7,fast,239.44,239.99,speaker_0,29.44,29.99
R8003_M8001,30,3,R8003_M8001:30:3,fast_0,fast,240.0,242.8,speaker_0,0.0,2.8
R8003_M8001,30,3,R8003_M8001:30:3,fast_1,fast,243.28,246.24,speaker_0,3.28,6.24
R8003_M8001,30,3,R8003_M8001:30:3,fast_2,fast,246.64,249.28,speaker_0,6.64,9.28
R8003_M8001,30,3,R8003_M8001:30:3,fast_5,fast,249.6,259.92,speaker_1,9.6,19.92
R8003_M8001,30,3,R8003_M8001:30:3,fast_3,fast,249.84,251.2,speaker_0,9.84,11.2
R8003_M8001,30,3,R8003_M8001:30:3,fast_4,fast,254.48,254.96,speaker_0,14.48,14.96
R8003_M8001,30,3,R8003_M8001:30:3,fast_6,fast,260.56,265.04,speaker_1,20.56,25.04
R8003_M8001,30,3,R8003_M8001:30:3,fast_7,fast,265.92,269.99,speaker_1,25.92,29.99
R8007_M8011,30,1,R8007_M8011:30:1,fast_0,fast,270.0,280.56,speaker_0,0.0,10.56
R8007_M8011,30,1,R8007_M8011:30:1,fast_1,fast,280.48,283.52,speaker_1,10.48,13.52
R8007_M8011,30,1,R8007_M8011:30:1,fast_2,fast,283.6,299.99,speaker_2,13.6,29.99
R8009_M8018,30,2,R8009_M8018:30:2,fast_0,fast,300.0,300.56,speaker_0,0.0,0.56
R8009_M8019,30,1,R8009_M8019:30:1,fast_0,fast,300.0,304.24,speaker_0,0.0,4.24
R8007_M8011,30,2,R8007_M8011:30:2,fast_0,fast,300.0,310.16,speaker_0,0.0,10.16
R8009_M8018,30,2,R8009_M8018:30:2,fast_7,fast,300.72,308.56,speaker_1,0.72,8.56
R8009_M8019,30,1,R8009_M8019:30:1,fast_1,fast,304.88,306.24,speaker_0,4.88,6.24
R8009_M8019,30,1,R8009_M8019:30:1,fast_2,fast,306.48,310.0,speaker_0,6.48,10.0
R8009_M8019,30,1,R8009_M8019:30:1,fast_6,fast,308.56,309.36,speaker_1,8.56,9.36
R8009_M8018,30,2,R8009_M8018:30:2,fast_8,fast,308.88,309.76,speaker_1,8.88,9.76
R8009_M8019,30,1,R8009_M8019:30:1,fast_3,fast,310.08,310.16,speaker_0,10.08,10.16
R8009_M8019,30,1,R8009_M8019:30:1,fast_7,fast,310.16,315.04,speaker_1,10.16,15.04
R8009_M8018,30,2,R8009_M8018:30:2,fast_9,fast,310.24,310.88,speaker_1,10.24,10.88
R8007_M8011,30,2,R8007_M8011:30:2,fast_1,fast,310.56,312.8,speaker_0,10.56,12.8
R8009_M8018,30,2,R8009_M8018:30:2,fast_1,fast,311.84,313.36,speaker_0,11.84,13.36
R8009_M8018,30,2,R8009_M8018:30:2,fast_2,fast,313.6,314.8,speaker_0,13.6,14.8
R8009_M8018,30,2,R8009_M8018:30:2,fast_3,fast,315.04,319.44,speaker_0,15.04,19.44
R8009_M8019,30,1,R8009_M8019:30:1,fast_8,fast,315.84,316.96,speaker_1,15.84,16.96
R8007_M8011,30,2,R8007_M8011:30:2,fast_2,fast,316.16,322.56,speaker_0,16.16,22.56
R8009_M8019,30,1,R8009_M8019:30:1,fast_9,fast,318.0,320.88,speaker_1,18.0,20.88
R8009_M8018,30,2,R8009_M8018:30:2,fast_4,fast,320.08,321.76,speaker_0,20.08,21.76
R8009_M8019,30,1,R8009_M8019:30:1,fast_10,fast,322.24,324.48,speaker_1,22.24,24.48
R8007_M8011,30,2,R8007_M8011:30:2,fast_3,fast,323.76,324.56,speaker_0,23.76,24.56
R8009_M8018,30,2,R8009_M8018:30:2,fast_5,fast,324.48,326.4,speaker_0,24.48,26.4
R8009_M8019,30,1,R8009_M8019:30:1,fast_11,fast,324.8,325.76,speaker_1,24.8,25.76
R8009_M8019,30,1,R8009_M8019:30:1,fast_12,fast,326.64,328.32,speaker_1,26.64,28.32
R8009_M8018,30,2,R8009_M8018:30:2,fast_6,fast,327.12,329.99,speaker_0,27.12,29.99
R8009_M8019,30,1,R8009_M8019:30:1,fast_4,fast,328.24,329.28,speaker_0,28.24,29.28
R8007_M8011,30,2,R8007_M8011:30:2,fast_4,fast,329.12,329.99,speaker_0,29.12,29.99
R8009_M8019,30,1,R8009_M8019:30:1,fast_5,fast,329.68,329.99,speaker_0,29.68,29.99
R8007_M8010,30,3,R8007_M8010:30:3,fast_0,fast,360.0,361.68,speaker_0,0.0,1.68
R8009_M8020,30,3,R8009_M8020:30:3,fast_0,fast,360.0,362.32,speaker_0,0.0,2.32
R8007_M8010,30,3,R8007_M8010:30:3,fast_7,fast,361.12,361.84,speaker_1,1.12,1.84
R8007_M8010,30,3,R8007_M8010:30:3,fast_1,fast,362.0,363.28,speaker_0,2.0,3.28
