recording_id,window_size,segment_idx,window_id,segment_id,source,start,end,speaker,local_start,local_end
R8001_M8004,30,2,R8001_M8004:30:2,final_8,final,209.6925,209.9525,0,29.6925,29.9525
R8001_M8004,30,3,R8001_M8004:30:3,final_0,final,210.0125,217.6325,2,0.0125,7.6325
R8001_M8004,30,3,R8001_M8004:30:3,final_1,final,218.5525,225.5925,2,8.5525,15.5925
R8001_M8004,30,3,R8001_M8004:30:3,final_2,final,226.5125,239.8325,1,16.5125,29.8325
R8001_M8004,30,3,R8001_M8004:30:3,final_3,final,226.6525,227.9325,2,16.6525,17.9325
R8001_M8004,30,3,R8001_M8004:30:3,final_4,final,230.1125,230.4725,2,20.1125,20.4725
R8001_M8004,30,3,R8001_M8004:30:3,final_5,final,232.8325,233.0725,0,22.8325,23.0725
R8001_M8004,30,3,R8001_M8004:30:3,final_6,final,234.5525,235.0925,2,24.5525,25.0925
R8001_M8004,30,3,R8001_M8004:30:3,final_7,final,237.9525,238.2325,2,27.9525,28.2325
R8001_M8004,30,3,R8001_M8004:30:3,final_8,final,239.3325,240.0,2,29.3325,30.0
R8001_M8004,30,4,R8001_M8004:30:4,final_0,final,390.0125,392.3325,0,0.0125,2.3325
R8001_M8004,30,4,R8001_M8004:30:4,final_1,final,390.0125,394.1325,2,0.0125,4.1325
R8001_M8004,30,4,R8001_M8004:30:4,final_2,final,390.1925,391.2725,1,0.1925,1.2725
R8001_M8004,30,4,R8001_M8004:30:4,final_3,final,392.2925,399.9125,1,2.2925,9.9125
R8001_M8004,30,4,R8001_M8004:30:4,final_4,final,399.1725,399.1925,2,9.1725,9.1925
R8001_M8004,30,4,R8001_M8004:30:4,final_5,final,399.1925,399.3125,0,9.1925,9.3125
R8001_M8004,30,4,R8001_M8004:30:4,final_6,final,399.3125,401.2125,2,9.3125,11.2125
R8001_M8004,30,4,R8001_M8004:30:4,final_7,final,401.2125,404.3525,0,11.2125,14.3525
R8001_M8004,30,4,R8001_M8004:30:4,final_8,final,402.2925,402.7325,1,12.2925,12.7325
R8001_M8004,30,4,R8001_M8004:30:4,final_9,final,403.0925,403.2525,2,13.0925,13.2525
R8001_M8004,30,4,R8001_M8004:30:4,final_10,final,403.6925,415.5925,2,13.6925,25.5925
R8001_M8004,30,4,R8001_M8004:30:4,final_11,final,404.8725,405.2125,1,14.8725,15.2125
R8001_M8004,30,4,R8001_M8004:30:4,final_12,final,407.1325,407.4725,1,17.1325,17.4725
R8001_M8004,30,4,R8001_M8004:30:4,final_13,final,408.0125,408.3325,0,18.0125,18.3325
R8001_M8004,30,4,R8001_M8004:30:4,final_14,final,409.4325,409.9325,1,19.4325,19.9325
R8001_M8004,30,4,R8001_M8004:30:4,final_15,final,412.3325,412.6725,1,22.3325,22.6725
R8001_M8004,30,4,R8001_M8004:30:4,final_16,final,412.6725,419.9525,0,22.6725,29.9525
R8001_M8004,30,4,R8001_M8004:30:4,final_17,final,413.2525,413.6325,1,23.2525,23.6325
R8001_M8004,30,4,R8001_M8004:30:4,final_18,final,416.6125,417.5725,1,26.6125,27.5725
R8001_M8004,30,4,R8001_M8004:30:4,final_19,final,416.8125,417.1925,2,26.8125,27.1925
R8001_M8004,30,4,R8001_M8004:30:4,final_20,final,417.5725,417.8125,2,27.5725,27.8125
R8001_M8004,30,4,R8001_M8004:30:4,final_21,final,417.8125,418.8725,1,27.8125,28.8725
R8001_M8004,30,4,R8001_M8004:30:4,final_22,final,417.8325,418.7725,2,27.8325,28.7725
R8001_M8004,30,4,R8001_M8004:30:4,final_23,final,419.3725,419.9725,1,29.3725,29.9725
R8001_M8004,30,5,R8001_M8004:30:5,final_0,final,480.0125,484.6925,3,0.0125,4.6925
R8001_M8004,30,5,R8001_M8004:30:5,final_1,final,482.5525,489.8325,2,2.5525,9.8325
R8001_M8004,30,5,R8001_M8004:30:5,final_2,final,483.3925,483.7325,0,3.3925,3.7325
R8001_M8004,30,5,R8001_M8004:30:5,final_3,final,485.9325,487.6125,1,5.9325,7.6125
R8001_M8004,30,5,R8001_M8004:30:5,final_4,final,486.7725,487.6925,0,6.7725,7.6925
R8001_M8004,30,5,R8001_M8004:30:5,final_5,final,486.9325,487.2125,3,6.9325,7.2125
R8001_M8004,30,5,R8001_M8004:30:5,final_6,final,490.6925,491.2725,0,10.6925,11.2725
R8001_M8004,30,5,R8001_M8004:30:5,final_7,final,490.7325,499.6125,3,10.7325,19.6125
R8001_M8004,30,5,R8001_M8004:30:5,final_8,final,491.4325,491.6725,1,11.4325,11.6725
R8001_M8004,30,5,R8001_M8004:30:5,final_9,final,496.0125,502.8925,2,16.0125,22.8925
R8001_M8004,30,5,R8001_M8004:30:5,final_10,final,496.3925,499.0125,1,16.3925,19.0125
R8001_M8004,30,5,R8001_M8004:30:5,final_11,final,497.2925,501.7325,0,17.2925,21.7325
R8001_M8004,30,5,R8001_M8004:30:5,final_12,final,502.7525,509.5525,1,22.7525,29.5525
R8001_M8004,30,5,R8001_M8004:30:5,final_13,final,503.7325,504.0725,2,23.7325,24.0725
R8001_M8004,30,5,R8001_M8004:30:5,final_14,final,506.5525,507.8125,2,26.5525,27.8125
R8001_M8004,30,5,R8001_M8004:30:5,final_15,final,508.6525,510.0,3,28.6525,30.0
R8001_M8004,30,5,R8001_M8004:30:5,final_16,final,509.2325,510.0,2,29.2325,30.0
R8001_M8004,30,6,R8001_M8004:30:6,final_0,final,630.0125,639.4125,2,0.0125,9.4125
R8001_M8004,30,6,R8001_M8004:30:6,final_1,final,632.8725,634.6525,1,2.8725,4.6525
R8001_M8004,30,6,R8001_M8004:30:6,final_2,final,635.6125,635.8725,1,5.6125,5.8725
R8001_M8004,30,6,R8001_M8004:30:6,final_3,final,637.2925,639.1525,0,7.2925,9.1525
R8001_M8004,30,6,R8001_M8004:30:6,final_4,final,638.3525,643.4125,1,8.3525,13.4125
R8001_M8004,30,6,R8001_M8004:30:6,final_5,final,641.0525,647.8125,2,11.0525,17.8125
R8001_M8004,30,6,R8001_M8004:30:6,final_6,final,646.4125,650.8525,0,16.4125,20.8525
R8001_M8004,30,6,R8001_M8004:30:6,final_7,final,647.0525,647.4325,1,17.0525,17.4325
R8001_M8004,30,6,R8001_M8004:30:6,final_8,final,649.4525,649.4725,2,19.4525,19.4725
R8001_M8004,30,6,R8001_M8004:30:6,final_9,final,649.4725,650.9125,1,19.4725,20.9125
R8001_M8004,30,6,R8001_M8004:30:6,final_10,final,649.4925,658.7925,2,19.4925,28.7925
R8001_M8004,30,6,R8001_M8004:30:6,final_11,final,650.9125,653.7125,0,20.9125,23.7125
R8001_M8004,30,6,R8001_M8004:30:6,final_12,final,652.5525,653.8325,1,22.5525,23.8325
R8001_M8004,30,6,R8001_M8004:30:6,final_13,final,652.5725,653.0725,3,22.5725,23.0725
R8001_M8004,30,6,R8001_M8004:30:6,final_14,final,653.8325,654.2725,0,23.8325,24.2725
R8001_M8004,30,6,R8001_M8004:30:6,final_15,final,654.8725,655.2725,1,24.8725,25.2725
R8001_M8004,30,6,R8001_M8004:30:6,final_16,final,655.2725,655.2925,0,25.2725,25.2925
R8001_M8004,30,6,R8001_M8004:30:6,final_17,final,656.1725,656.4925,1,26.1725,26.4925
R8001_M8004,30,6,R8001_M8004:30:6,final_18,final,658.1125,659.7525,1,28.1125,29.7525
R8001_M8004,30,6,R8001_M8004:30:6,final_19,final,659.6525,659.8325,2,29.6525,29.8325
R8001_M8004,30,6,R8001_M8004:30:6,final_20,final,659.8925,660.0,0,29.8925,30.0
R8001_M8004,30,7,R8001_M8004:30:7,final_0,final,660.0125,660.1925,0,0.0125,0.1925
R8001_M8004,30,7,R8001_M8004:30:7,final_1,final,660.0125,660.2925,1,0.0125,0.2925
R8001_M8004,30,7,R8001_M8004:30:7,final_2,final,660.3725,660.7325,1,0.3725,0.7325
R8001_M8004,30,7,R8001_M8004:30:7,final_3,final,660.8725,667.7525,1,0.8725,7.7525
R8001_M8004,30,7,R8001_M8004:30:7,final_4,final,669.2125,671.6725,1,9.2125,11.6725
R8001_M8004,30,7,R8001_M8004:30:7,final_5,final,670.9725,678.6525,2,10.9725,18.6525
R8001_M8004,30,7,R8001_M8004:30:7,final_6,final,674.5725,674.9325,1,14.5725,14.9325
R8001_M8004,30,7,R8001_M8004:30:7,final_7,final,678.1925,680.2725,1,18.1925,20.2725
R8001_M8004,30,7,R8001_M8004:30:7,final_8,final,681.1925,684.0925,1,21.1925,24.0925
R8001_M8004,30,7,R8001_M8004:30:7,final_9,final,686.0525,686.3925,1,26.0525,26.3925
R8001_M8004,30,7,R8001_M8004:30:7,final_10,final,686.7325,690.0,0,26.7325,30.0
R8001_M8004,30,8,R8001_M8004:30:8,final_0,final,720.0125,721.6125,1,0.0125,1.6125
R8001_M8004,30,8,R8001_M8004:30:8,final_1,final,720.0125,726.6925,2,0.0125,6.6925
R8001_M8004,30,8,R8001_M8004:30:8,final_2,final,720.0125,729.0125,0,0.0125,9.0125
R8001_M8004,30,8,R8001_M8004:30:8,final_3,final,725.1125,725.6925,1,5.1125,5.6925
R8001_M8004,30,8,R8001_M8004:30:8,final_4,final,726.6925,726.7325,1,6.6925,6.7325
R8001_M8004,30,8,R8001_M8004:30:8,final_5,final,726.8125,728.9125,1,6.8125,8.9125
R8001_M8004,30,8,R8001_M8004:30:8,final_6,final,729.0125,729.5725,1,9.0125,9.5725
R8001_M8004,30,8,R8001_M8004:30:8,final_7,final,729.3525,738.2725,2,9.3525,18.2725
R8001_M8004,30,8,R8001_M8004:30:8,final_8,final,731.5925,732.5725,1,11.5925,12.5725
R8001_M8004,30,8,R8001_M8004:30:8,final_9,final,737.2725,737.8725,0,17.2725,17.8725
R8001_M8004,30,8,R8001_M8004:30:8,final_10,final,738.4325,749.8525,1,18.4325,29.8525
R8001_M8004,30,8,R8001_M8004:30:8,final_11,final,739.0525,739.4725,2,19.0525,19.4725
R8001_M8004,30,8,R8001_M8004:30:8,final_12,final,741.4325,744.6525,2,21.4325,24.6525
R8001_M8004,30,8,R8001_M8004:30:8,final_13,final,744.8525,745.2125,2,24.8525,25.2125
R8001_M8004,30,9,R8001_M8004:30:9,final_0,final,870.0125,875.2725,3,0.0125,5.2725
R8001_M8004,30,9,R8001_M8004:30:9,final_1,final,872.4925,873.0725,1,2.4925,3.0725
R8001_M8004,30,9,R8001_M8004:30:9,final_2,final,874.4925,876.5125,0,4.4925,6.5125
R8001_M8004,30,9,R8001_M8004:30:9,final_3,final,875.2725,883.3725,2,5.2725,13.3725
R8001_M8004,30,9,R8001_M8004:30:9,final_4,final,875.3125,875.6725,3,5.3125,5.6725
R8001_M8004,30,9,R8001_M8004:30:9,final_5,final,876.8925,877.2125,1,6.8925,7.2125
R8001_M8004,30,9,R8001_M8004:30:9,final_6,final,878.8125,879.0925,1,8.8125,9.0925
R8001_M8004,30,9,R8001_M8004:30:9,final_7,final,881.4325,887.8725,1,11.4325,17.8725
R8001_M8004,30,9,R8001_M8004:30:9,final_8,final,887.1725,893.2725,3,17.1725,23.2725
R8001_M8004,30,9,R8001_M8004:30:9,final_9,final,887.5325,888.1525,0,17.5325,18.1525
R8001_M8004,30,9,R8001_M8004:30:9,final_10,final,888.6125,889.0725,1,18.6125,19.0725
R8001_M8004,30,9,R8001_M8004:30:9,final_11,final,890.3125,890.6725,1,20.3125,20.6725
R8001_M8004,30,9,R8001_M8004:30:9,final_12,final,892.2725,899.0125,2,22.2725,29.0125
R8001_M8004,30,9,R8001_M8004:30:9,final_13,final,892.9925,895.0525,0,22.9925,25.0525
R8001_M8004,30,9,R8001_M8004:30:9,final_14,final,897.4725,897.7925,1,27.4725,27.7925
R8001_M8004,30,9,R8001_M8004:30:9,final_15,final,898.2325,900.0,0,28.2325,30.0
R8001_M8004,30,9,R8001_M8004:30:9,final_16,final,899.1725,899.8725,3,29.1725,29.8725
R8001_M8004,30,10,R8001_M8004:30:10,final_0,final,1020.0125,1021.4725,3,0.0125,1.4725
R8001_M8004,30,10,R8001_M8004:30:10,final_1,final,1020.0125,1024.8925,2,0.0125,4.8925
R8001_M8004,30,10,R8001_M8004:30:10,final_2,final,1022.5725,1023.6125,3,2.5725,3.6125
R8001_M8004,30,10,R8001_M8004:30:10,final_3,final,1023.6125,1023.6325,0,3.6125,3.6325
R8001_M8004,30,10,R8001_M8004:30:10,final_4,final,1025.7725,1025.9525,0,5.7725,5.9525
R8001_M8004,30,10,R8001_M8004:30:10,final_5,final,1025.9525,1025.9725,3,5.9525,5.9725
R8001_M8004,30,10,R8001_M8004:30:10,final_6,final,1026.1725,1030.9925,2,6.1725,10.9925
R8001_M8004,30,10,R8001_M8004:30:10,final_7,final,1031.5125,1040.8525,1,11.5125,20.8525
R8001_M8004,30,10,R8001_M8004:30:10,final_8,final,1032.7725,1032.9725,3,12.7725,12.9725
R8001_M8004,30,10,R8001_M8004:30:10,final_9,final,1034.3525,1034.8325,3,14.3525,14.8325
R8001_M8004,30,10,R8001_M8004:30:10,final_10,final,1036.1725,1036.4925,3,16.1725,16.4925
R8001_M8004,30,10,R8001_M8004:30:10,final_11,final,1036.9925,1037.2725,3,16.9925,17.2725
R8001_M8004,30,10,R8001_M8004:30:10,final_12,final,1038.1125,1050.0,3,18.1125,30.0
R8001_M8004,30,10,R8001_M8004:30:10,final_13,final,1038.5125,1038.6125,0,18.5125,18.6125
R8001_M8004,30,10,R8001_M8004:30:10,final_14,final,1038.6125,1038.9525,2,18.6125,18.9525
R8001_M8004,30,10,R8001_M8004:30:10,final_15,final,1038.6525,1038.8525,0,18.6525,18.8525
R8001_M8004,30,10,R8001_M8004:30:10,final_16,final,1038.9525,1039.0125,0,18.9525,19.0125
R8001_M8004,30,10,R8001_M8004:30:10,final_17,final,1045.7525,1046.4125,2,25.7525,26.4125
R8001_M8004,30,10,R8001_M8004:30:10,final_18,final,1047.8925,1048.1525,1,27.8925,28.1525
R8001_M8004,30,11,R8001_M8004:30:11,final_0,final,1140.0125,1149.6925,2,0.0125,9.6925
R8001_M8004,30,11,R8001_M8004:30:11,final_1,final,1142.2925,1143.1125,0,2.2925,3.1125
R8001_M8004,30,11,R8001_M8004:30:11,final_2,final,1149.6925,1150.7125,0,9.6925,10.7125
R8001_M8004,30,11,R8001_M8004:30:11,final_3,final,1149.7125,1150.4525,2,9.7125,10.4525
R8001_M8004,30,11,R8001_M8004:30:11,final_4,final,1149.9525,1170.0,1,9.9525,30.0
R8001_M8004,30,11,R8001_M8004:30:11,final_5,final,1150.7125,1150.7325,2,10.7125,10.7325
R8001_M8004,30,11,R8001_M8004:30:11,final_6,final,1152.0925,1152.5125,0,12.0925,12.5125
R8001_M8004,30,11,R8001_M8004:30:11,final_7,final,1158.1525,1158.3925,0,18.1525,18.3925
R8001_M8004,30,11,R8001_M8004:30:11,final_8,final,1161.9525,1162.1725,0,21.9525,22.1725
R8001_M8004,30,11,R8001_M8004:30:11,final_9,final,1162.1725,1162.2125,2,22.1725,22.2125
R8001_M8004,30,11,R8001_M8004:30:11,final_10,final,1162.2125,1162.2725,0,22.2125,22.2725
R8001_M8004,30,11,R8001_M8004:30:11,final_11,final,1162.2725,1163.3325,2,22.2725,23.3325
R8001_M8004,30,11,R8001_M8004:30:11,final_12,final,1162.3325,1163.3525,0,22.3325,23.3525
R8001_M8004,30,11,R8001_M8004:30:11,final_13,final,1163.3525,1167.0525,2,23.3525,27.0525
R8001_M8004,30,11,R8001_M8004:30:11,final_14,final,1167.1925,1167.5925,2,27.1925,27.5925
R8001_M8004,30,11,R8001_M8004:30:11,final_15,final,1169.1525,1169.4525,2,29.1525,29.4525
R8001_M8004,30,12,R8001_M8004:30:12,final_0,final,1320.0125,1332.9725,0,0.0125,12.9725
R8001_M8004,30,12,R8001_M8004:30:12,final_1,final,1320.7725,1321.9525,1,0.7725,1.9525
R8001_M8004,30,12,R8001_M8004:30:12,final_2,final,1326.0125,1347.0925,1,6.0125,27.0925
R8001_M8004,30,12,R8001_M8004:30:12,final_3,final,1327.9725,1330.5725,2,7.9725,10.5725
R8001_M8004,30,12,R8001_M8004:30:12,final_4,final,1328.1525,1328.3525,3,8.1525,8.3525
R8001_M8004,30,12,R8001_M8004:30:12,final_5,final,1335.1725,1336.1725,0,15.1725,16.1725
R8001_M8004,30,12,R8001_M8004:30:12,final_6,final,1338.2125,1341.8325,0,18.2125,21.8325
R8001_M8004,30,12,R8001_M8004:30:12,final_7,final,1344.7725,1347.1925,0,24.7725,27.1925
R8001_M8004,30,12,R8001_M8004:30:12,final_8,final,1345.7125,1345.9525,2,25.7125,25.9525
R8001_M8004,30,12,R8001_M8004:30:12,final_9,final,1347.2725,1347.6725,0,27.2725,27.6725
R8001_M8004,30,12,R8001_M8004:30:12,final_10,final,1348.3925,1350.0,0,28.3925,30.0
R8001_M8004,30,12,R8001_M8004:30:12,final_11,final,1348.5725,1350.0,1,28.5725,30.0
R8001_M8004,30,13,R8001_M8004:30:13,final_0,final,1440.0125,1451.3525,2,0.0125,11.3525
R8001_M8004,30,13,R8001_M8004:30:13,final_1,final,1443.6525,1443.9725,3,3.6525,3.9725
R8001_M8004,30,13,R8001_M8004:30:13,final_2,final,1447.1325,1447.4725,3,7.1325,7.4725
R8001_M8004,30,13,R8001_M8004:30:13,final_3,final,1450.5725,1452.8725,3,10.5725,12.8725
R8001_M8004,30,13,R8001_M8004:30:13,final_4,final,1453.7525,1455.0325,3,13.7525,15.0325
R8001_M8004,30,13,R8001_M8004:30:13,final_5,final,1454.5125,1457.9925,1,14.5125,17.9925
R8001_M8004,30,13,R8001_M8004:30:13,final_6,final,1456.2325,1456.3925,3,16.2325,16.3925
R8001_M8004,30,13,R8001_M8004:30:13,final_7,final,1457.7325,1458.3925,3,17.7325,18.3925
R8001_M8004,30,13,R8001_M8004:30:13,final_8,final,1458.6725,1458.8925,2,18.6725,18.8925
R8001_M8004,30,13,R8001_M8004:30:13,final_9,final,1459.4125,1460.8925,3,19.4125,20.8925
R8001_M8004,30,13,R8001_M8004:30:13,final_10,final,1460.3125,1461.2925,1,20.3125,21.2925
R8001_M8004,30,13,R8001_M8004:30:13,final_11,final,1463.0325,1463.3925,3,23.0325,23.3925
R8001_M8004,30,13,R8001_M8004:30:13,final_12,final,1463.4125,1463.4525,1,23.4125,23.4525
R8001_M8004,30,13,R8001_M8004:30:13,final_13,final,1463.4525,1469.8325,2,23.4525,29.8325
R8001_M8004,30,13,R8001_M8004:30:13,final_14,final,1463.7925,1463.9725,1,23.7925,23.9725
R8001_M8004,30,13,R8001_M8004:30:13,final_15,final,1463.9925,1464.4325,3,23.9925,24.4325
R8001_M8004,30,13,R8001_M8004:30:13,final_16,final,1466.0925,1466.3325,3,26.0925,26.3325
R8001_M8004,30,13,R8001_M8004:30:13,final_17,final,1467.8325,1470.0,0,27.8325,30.0
R8001_M8004,30,14,R8001_M8004:30:14,final_0,final,1500.0125,1505.1725,2,0.0125,5.1725
R8001_M8004,30,14,R8001_M8004:30:14,final_1,final,1504.3525,1505.3325,0,4.3525,5.3325
R8001_M8004,30,14,R8001_M8004:30:14,final_2,final,1504.6125,1514.6525,1,4.6125,14.6525
R8001_M8004,30,14,R8001_M8004:30:14,final_3,final,1505.8525,1506.1925,2,5.8525,6.1925
R8001_M8004,30,14,R8001_M8004:30:14,final_4,final,1508.6925,1509.0925,2,8.6925,9.0925
R8001_M8004,30,14,R8001_M8004:30:14,final_5,final,1511.5525,1517.4325,2,11.5525,17.4325
R8001_M8004,30,14,R8001_M8004:30:14,final_6,final,1515.8525,1516.0725,0,15.8525,16.0725
R8001_M8004,30,14,R8001_M8004:30:14,final_7,final,1516.8925,1523.3525,1,16.8925,23.3525
R8001_M8004,30,14,R8001_M8004:30:14,final_8,final,1516.9525,1517.2725,0,16.9525,17.2725
R8001_M8004,30,14,R8001_M8004:30:14,final_9,final,1520.9725,1523.4325,2,20.9725,23.4325
R8001_M8004,30,14,R8001_M8004:30:14,final_10,final,1524.2525,1526.5525,1,24.2525,26.5525
R8001_M8004,30,14,R8001_M8004:30:14,final_11,final,1525.1925,1525.5125,2,25.1925,25.5125
R8001_M8004,30,14,R8001_M8004:30:14,final_12,final,1527.2325,1530.0,2,27.2325,30.0
